Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
6,Bai Ganyo At Jirecheks Bul,22,0.87060297,0.81480896,0.8079262,"— Негова милост ще обядва днес у дома — обръща се Иречек към майка си и сетне, за да може да продължава занятието си, по немски я моли да заведе бай Ганя в друга стая. Госпожата предлага на бай Ганя да минат в съседната стая. Бай Ганьо погледва проницателно Иречека, погледва и дисагите с мускалите, прави сметка с вежди: „По немски нещо си продумаха, кой знай! Ама не вярвам. Най-сетне министър е бил у нас. А бе то и министрите не са стока я! Ама за тогоз не ми се вярва“ — и след това става нерешително и тръгва по указанието на госпожата към съседната стая, но като дохожда до вратата, обръща се и иска да прочете на лицата на стопаните тяхното намерение и забелязва няколко неми знакове, с които действително в този момент се обмениха домашните; тези знакове означаваха: „Гледай да го занимаеш с нещо по-дълго време, понеже имам много бърза работа“, но бай Ганьо го изтълкува инак.","“His Grace will dine with us at home today,” Jirechek informed his mother, and then, in order to get on with his work, he asked her in German to take Bai Ganyo into another room. The lady of the house proposed to Bai Ganyo that they go into the next room. Bai Ganyo looked searchingly at Jirechek, looked at his disagi with the muskali, and made a calculation with his eyebrows. “They said something in German; who knows what they’re up to. But I don’t think so. After all, he was a minister in our country. But then ministers are no good either! But this one doesn’t seem like that type to me.” And then he got up hesitantly and headed in the direction of the neighboring room indicated by the lady. When he got to the door, however, he turned and tried to guess from their faces his hosts’ intentions, and he observed some mute signals that his hosts were in fact exchanging. Actually, these signals meant “try to keep him busy for a long time, because I have a lot of urgent business,” but Bai Ganyo interpreted them otherwise.","""His Grace will have lunch at home today,"" Irechek turns to his mother, and then, so that he can continue his work, asks her in German to take Bai Ganya to another room. The mistress suggests that Bai Ganya go into the next room. Bai Ganya looks shrewdly at Irechek, looks at the saddlebags with the muskets, calculates with his eyebrows: ""They said something in German, who knows! But I don't believe it. At last a minister has been to our house. And ministers are no good either! But I don't believe him for that"" - and then he becomes indecisive and goes, following the mistress's instructions, to the next room, but when he reaches the door, he turns around and tries to read their intentions on the faces of the owners and notices several silent signs that the housekeepers actually exchanged at that moment; these signs meant: ""See that you keep him occupied with something for a longer time, because I have very urgent work to do,"" but Bai Ganya interprets it differently.","— ""His Honor will be lunching at home today,"" Jireček says, turning to his mother, and then, so that he might continue his work, asks her in German to take Bay Ganyo into another room. The lady suggests to Bay Ganyo that they move into the adjoining room. Bay Ganyo gives Jireček a piercing look, glances at his saddlebags with the vials, and calculates with his eyebrows: ""They said something in German, who knows! But I don't believe it. After all, he was a minister in our country. Well, even ministers aren't worth much, are they! But I don't believe it of this one""—and then he rises indecisively and follows the lady’s lead toward the adjoining room, but upon reaching the door, he turns back, wanting to read the hosts' intentions on their faces, and notices several silent signs which the family members were indeed exchanging at that moment; these signs meant: ""Try to keep him occupied for a while, as I have very urgent work to do,"" but Bay Ganyo interpreted them differently.","— His Grace will have lunch at home today — Irchek turns to his mother and then, so that he can continue his work, asks her in German to take Bay Ganyo into another room. The lady предлагает Bay Ganyo that they move to the adjoining room. Bay Ganyo looks at Irchek keenly, then at the saddlebags with the muskals, and calculates with his eyebrows: “They said something in German, who knows! But I don’t believe it. After all, he has been a minister in our country. Well, ministers aren’t much good either! But I don’t believe that about him.” — and then he rises uncertainly and follows the lady’s direction toward the adjoining room, but when he reaches the door, he turns around and tries to read in the hosts’ faces their intention, and notices several silent signs that the household members were indeed exchanging at that moment; these signs meant: “See that you keep him occupied for a longer time, because I have very urgent work,” but Bay Ganyo interpreted them differently."
6,Bai Ganyo At Jirecheks Bul,23,0.69585603,0.67217785,0.61311823,"— Тези неща тука може да ви пречат — заявява той, като показва с очи на дисагите.","“These things here could get in your way,” he said, looking at the disagi.","""These things here might get in your way,"" he says, gesturing to the saddlebags.","— These things here might get in your way — he states, gesturing with his eyes toward the saddlebags.","— These things here may be bothering you — he says, indicating the saddlebags with his eyes."
6,Bai Ganyo At Jirecheks Bul,24,0.7460084,0.7360553,0.71839684,"— О, никак не. Моля, не се безпокойте — отговаря Иречек.","“Oh no, not at all. Please, don’t worry about them,” answered Jirechek.","""Oh, not at all. Please don't worry,"" Irecek replies.","— Oh, not at all. Please, don't worry — Jireček replied.","— Oh, not at all. Please, don’t worry — replies Jireček."
6,Bai Ganyo At Jirecheks Bul,25,0.8266715,0.88074493,0.7636218,"— Ама все ще ви пречат, знам аз. Я чакай да ги взема в другата стая — и посягва да ги вземе, но домашните любезно се съпротивят. — Мигар ме е страх, не, ами така, рекох...","“Look, I know they’ll get in your way, for sure. Let me just take them into the other room.” He reaches out to take them, but his hosts protest graciously. “Not that I’m afraid or anything, it’s just that I thought . .”","""But they'll still bother you, I know. Just wait until I get them in the other room,"" and he reaches out to get them, but the housemates politely resist. ""I'm just afraid, no, well, I said...""","— But they'll still be in your way, I know it. Wait, let me take them into the other room — and he reaches out to take them, but the hosts politely object. — Not that I'm afraid, no, it's just... I just thought...","— But they’ll still be bothering you, I know. Wait, let me take them into the other room — and she reaches out to take them, but the family politely resists. — As if I’m afraid, no, it’s just that, I said..."
6,Bai Ganyo At Jirecheks Bul,26,0.80290353,0.8516662,0.7113441,"Минуват в приемната стая и госпожата затваря след себе си вратата, за да не се чува шумът в кабинета. Тя се старае всякак да занимае бай Ганя с нещо любопитно: предлага му разни албуми, показва му картини, слага пред него цял куп илюстрации, но умът на бай Ганя е съвсем на друго място и той на любезностите на госпожата с престорено равнодушие отговаря: — Не ща, благодарим: гледайте вий. Колко съм ги гледал аз такива картини и портрети! Не ме гледайте, че съм млад!","They pass into the living room, and the hostess closes the door behind her so as not to disturb Jirechek in the study. She does her best to ﬁnd something to interest Bai Ganyo. She offers him various albums, she shows him pictures, she sets before him a whole stack of illustrations, but Bai Ganyo’s mind is elsewhere, and he responds to his hostess’s kindness with feigned indifference. “I’ll pass, thank you; why don’t you look at them yourself. I’ve seen many pictures and portraits! I may be young, but I’ve been around.”","They pass into the reception room and the lady closes the door behind her so that the noise in the office cannot be heard. She tries in every way to occupy Bai Ganya with something interesting: she offers him various albums, shows him pictures, puts a whole bunch of illustrations in front of him, but Bai Ganya's mind is in a completely different place and he replies to the lady's courtesies with feigned indifference: ""I won't, thank you: look at it yourself. I've looked at so many such pictures and portraits! Don't look at me, I'm young!""","They move into the reception room, and the lady closes the door behind her so that the noise doesn't reach the study. She tries her best to occupy Bai Ganyo with something interesting: she offers him various albums, shows him pictures, and places a whole stack of illustrations before him; but Bai Ganyo’s mind is elsewhere entirely, and he responds to the lady’s courtesies with feigned indifference:

— I don’t want any, thank you: you look at them. How many such pictures and portraits I’ve seen! Don’t let my youth fool you!","They pass into the reception room, and the lady closes the door behind her so that the noise from the office cannot be heard. She tries in every way to occupy Bay Ganyo with something interesting: she offers him various albums, shows him pictures, lays before him a whole pile of illustrations, but Bay Ganyo’s mind is quite elsewhere, and to the lady’s courtesies he replies with feigned indifference:

— I don’t want to, thank you: you look at them. I’ve looked at such pictures and portraits plenty of times! Don’t think that because I’m young I haven’t!"
6,Bai Ganyo At Jirecheks Bul,27,0.9478282,0.8776464,0.9327574,"Бай Ганьо поглежда нетърпеливо на своя огромен сребърен часовник и почва един твърде интересен и своевременен разговор: — Аз много съм любопитен да изуча Европа. Ето сега например, да речем, у нас дойде ли пладне — сядат да обядват. У вас инак е наредено. Вий кога обядвате например?","Bai Ganyo glances impatiently at his large silver watch and then introduces a rather interesting and opportune topic. “I’m very curious to know more about Europe. Take this, for example. In our country, when noon arrives, we sit down to dinner. In your country things are different. When you do eat dinner, for example?”","Bai Ganyo looks impatiently at his huge silver watch and starts a very interesting and timely conversation: ""I am very curious to study Europe. Now, for example, let's say, when noon comes here, they sit down to lunch. Yours is different. When do you have lunch, for example?""","Bay Ganyo looks impatiently at his huge silver watch and begins a most interesting and timely conversation: ""I am very curious to study Europe. Now, for instance, let's say, back home when noon comes—they sit down to lunch. With you, things are arranged differently. When do you have lunch, for example?""","Bai Ganyo glances impatiently at his huge silver watch and begins a very interesting and timely conversation:

— I am very curious to study Europe. For example, let us say that at home noon comes — people sit down to lunch. With you it is arranged differently. When do you have lunch, for example?"
6,Bai Ganyo At Jirecheks Bul,28,0.775666,0.77879804,0.7791922,"— Ний обядваме в 5 часа обикновено, но днес можем да обядваме и по-рано. Извинете, ще ви оставя само за една минутка — каза госпожата и излезе из другите врата.","“We normally dine at ﬁve, but today we could eat earlier. Excuse me while I leave you for a moment,” says the hostess and exits through the other door.","""We usually have lunch at 5 o'clock, but today we can have lunch earlier. Excuse me, I'll just leave you for a minute,"" said the lady and went out the other door.","— We usually have lunch at 5 o'clock, but today we can have lunch earlier. Excuse me, I will leave you for just a minute — said the lady and went out through the other door.","— We usually have lunch at 5 o’clock, but today we can have lunch earlier too. Excuse me, I’ll leave you for just a minute — said the lady and went out through the other door."
6,Bai Ganyo At Jirecheks Bul,29,0.8788518,0.79386187,0.7812834,"Бай Ганьо седи сам в салона, зяпа разсеяно картините, час по час плюе по килима (не че е гладен, ами кой знае!), разтрива го с ботушите и се вслушва при най-малък шум в кабинета. Чува той по едно време, че Иречек става от стола си, пристъпва няколко крачки и се спира. „Ама и аз диване, защо не си пренесох дисагите в тая стая.“ Бай Ганьо седи като на тръни; най-сетне не го сдържа, става, пристъпя тихичко по килима към вратата на кабинета, навежда си ухото към дупката на ключалката и слухти; той чува само собственото си често дишане и ударите на кръвта в ушите. Но и тук бай Ганьо не се успокойва, той не вижда нищо през ключалката и като натиска нерешително дръжката на вратата, отваря я, подава си тайнствено главата в кабинета и вижда Иречека, приклекнал близо до дисагите му пред един шкаф с книги.","Bai Ganyo sits alone in the room and stares absent-mindedly at the pictures. From time to time he spits on the carpet—not because he’s hungry, but who knows?—and rubs it in with his boot. His ears prick up at the slightest noise from the study. At one point he hears Jirechek get up from his desk, take a few steps, and stop. “What a fool I am! Why didn’t I bring my disagi into this room?” Bai Ganyo sits on tenterhooks until he can contain himself no longer. He tiptoes quietly along the carpet toward the door to the study, leans down, and puts his ear to the keyhole. All he hears is his own quickened breathing and the blood pounding in his ears. But even this doesn’t calm Bai Ganyo. He doesn’t see anything through the keyhole, and pressing the door handle hesitantly, he opens it and furtively pokes his head into the study. He sees Jirechek squatting near the disagi in front of a bookshelf.","Bai Ganyo sits alone in the drawing room, staring absently at the paintings, spitting on the carpet from time to time (not that he's hungry, but who knows!), rubbing it with his boots and listening for the slightest noise in the study. At one point he hears Irechek get up from his chair, take a few steps and stop. ""But I, too, you rascal, why didn't I bring my saddlebags into this room?"" Bai Ganyo sits as if on thorns; finally he can't hold it in anymore, gets up, quietly steps across the carpet to the study door, puts his ear to the keyhole and listens; he hears only his own rapid breathing and the pounding of the blood in his ears. But even here Bai Ganyo doesn't calm down, he can't see anything through the keyhole and, hesitantly pressing the door handle, opens it, mysteriously sticks his head into the study and sees Irechek crouched near his saddlebags in front of a bookcase.","Bay Ganyo sits alone in the parlor, staring absent-mindedly at the paintings, spitting on the carpet every now and then (not that he’s hungry, but who knows!), rubbing it in with his boots, and listening for the slightest noise in the study. After a while, he hears Jireček get up from his chair, take a few steps, and stop. “What a fool I am, why didn’t I move my saddlebags into this room.” Bay Ganyo sits as if on pins and needles; finally, he can no longer contain himself, gets up, steps quietly across the carpet toward the door of the study, leans his ear against the keyhole, and listens; he hears only his own rapid breathing and the pounding of blood in his ears. But even here Bay Ganyo does not find peace; he sees nothing through the keyhole and, tentatively pressing the door handle, opens it, pokes his head mysteriously into the study, and sees Jireček, crouched near his saddlebags in front of a bookcase.","Bay Ganyo sits alone in the salon, staring absentmindedly at the paintings, spitting on the carpet now and then (not because he is hungry, but who knows!), rubbing it with his boots, and listening intently at the slightest noise from the study. At one point he hears Jireček get up from his chair, take a few steps, and stop. “Damn it, I’m a fool too—why didn’t I bring my saddle-bags into this room?” Bay Ganyo sits on pins and needles; at last he cannot bear it, gets up, tiptoes across the carpet to the study door, bends his ear to the keyhole, and listens; he hears only his own frequent breathing and the pounding of blood in his ears. But even here Bay Ganyo does not calm down; he sees nothing through the keyhole, and, hesitantly pressing the door handle, opens it, pokes his head mysteriously into the study, and sees Jireček crouched down near his saddle-bags in front of a bookcase."
6,Bai Ganyo At Jirecheks Bul,30,0.8597901,0.7233076,0.7173939,"Бай Ганьо се хили насреща му: — Хи, хи, хи, работите ли, работите ли? Хи, хи, хи! Чакай, рекох, да надникна. Работете си, нищо, аз пак ще затворя. Иречек го гледа зачудено, без да му мине през ума причината на това своеобразно любопитство.","Bai Ganyo titters awkwardly at him“. Tee, hee, hee, you’re working, are you? Tee, hee, hee! I thought I’d just take a look. Don’t you worry; work away, I’ll just close the door again.” Jirechek looks at him in amazement. The reason for Bai Ganyo’s peculiar curiosity never crosses his mind.","Bai Ganyo grins at him: ""Hee, hee, hee, are you working, are you working? Hee, hee, hee! Wait, I said, let me take a look. Work, nothing, I'll hang up again."" Irechek looks at him in amazement, without the reason for this peculiar curiosity ever occurring to him.","Bay Ganyo snickers at him:
— Hee, hee, hee, are you working, are you working? Hee, hee, hee! Wait, I said to myself, let me take a peek. Keep on working, it’s nothing, I’ll close the door again.
Jireček looks at him in bewilderment, without the reason for this peculiar curiosity ever crossing his mind.","Bay Ganyo grins at him:

— Hee, hee, hee, are you working, are you working? Hee, hee, hee! Wait, I said, let me peek in. Go on working, it’s nothing, I’ll close it again.

Irechek looks at him in astonishment, without it crossing his mind what the reason for this peculiar curiosity might be."
6,Bai Ganyo At Jirecheks Bul,31,0.8281919,0.910413,0.7240014,"Обедът готов. Минуват в обедната стая и сядат около трапезата: родителите на Иречека, сестра му, бай Ганьо и той. Бай Ганьо, преди да почне обедът, начева да се кръсти, хем се усмихва, с което иска да покаже на стопаните, че той не е от онези простите хорица и не че дотам вярва, ама все не е лошо (с дявола сме добре, какво бива и на господа малко тамян да покадим — за зор заман).","Dinner is ready. They all go into the dining room and sit around the table. Jirechek’s parents, his sister, Bai Ganyo, and Jirechek himself. Before beginning the meal, Bai Ganyo starts to cross himself, but with a knowing smile. In this manner he wants to show his hosts that he’s not one of those simple folk, and that he’s not much of a believer, but it’s not bad to be on the right side of God, too (we’re on good terms with the devil, so why not burn a little incense for the Lord, just in case).","Lunch is ready. They go into the dining room and sit around the table: Irecheka's parents, his sister, Bai Ganyo and him. Bai Ganyo, before lunch begins, begins to cross himself, and at the same time smiles, which he wants to show the owners that he is not one of those simple people and not that he believes that much, but still it is not bad (we are good with the devil, what is it for gentlemen to burn a little incense - for the sake of the dawn).","Lunch is ready. They move into the dining room and sit around the table: Jireček’s parents, his sister, Bai Ganyo, and he. Before the meal begins, Bai Ganyo starts crossing himself, all the while smiling to show his hosts that he is not one of those simple folk and that it’s not as if he believes all that much, but still, it doesn’t hurt (we’re on good terms with the devil, so why not burn a little incense for the Lord as well—just in case).","Lunch is ready. They go into the dining room and sit around the table: Irechek’s parents, his sister, Bay Ganyo, and he himself. Before the meal begins, Bay Ganyo starts making the sign of the cross, while smiling, thereby wanting to show the hosts that he is not one of those simple folk and that he does not really believe that much, but still it is not a bad thing (we are on good terms with the devil; why not also burn a little incense to the Lord—in case of need)."
6,Bai Ganyo At Jirecheks Bul,32,0.711079,0.8715426,0.77276266,"— Аз съм леберал, от лебералната партия — пояснява той, — ама сегиз-тогиз удрям по едно кръстене, то не е зле, хора сме... Това какво е, супа ли е? А, аз обичам супа. Чорбата е турско ядене. И ний сега повече супа ядем. Ах, пърдон, извинете, оцапах ви бохчата... Ц... ц... ц... Тюх да се не види!...","“I’m a Liveral, from the Liveral Party,” he explains, “but every now and then I just up and cross myself. There’s no harm in it, we’re people after all . . . What’s this; is it soup? I love soup. Soup is a European dish, but chorba is Turkish. Nowadays, we eat more soup than chorba. Oh, pardonne, excuse me, I’ve soiled your tablecloth, tsk, tsk, tsk. Good grief!”","""I'm a liberal, from the liberal party,"" he explains, ""but now and then I get a little cross-eyed, it's not bad, we're human beings... What is this, soup? Oh, I love soup. Soup is a Turkish dish. And we eat more soup now. Oh, sorry, I got your loaf dirty... T... t... t... Don't let it be seen!""","— I’m a leberal, from the leberal party — he explains — but every now and then I cross myself, it’s no bad thing, we’re only human... What’s this, is it soup? Ah, I love soup. Chorba is a Turkish dish. And we eat more soup now. Ah, pardon, excuse me, I’ve soiled your bundle... Tsk... tsk... tsk... Blast it!...","— I’m a liberal, from the Liberal Party — he explains, — but now and then I make the sign of the cross; it’s not a bad thing, we’re only human... What is this, is it soup? Ah, I like soup. Chorba is a Turkish dish. And nowadays we eat more soup. Ah, pardon, excuse me, I’ve soiled your bundle... Tsk... tsk... tsk... Damn it!..."
6,Bai Ganyo At Jirecheks Bul,33,0.89287984,0.8007028,0.80114985,"Увлечен от желание да се препоръча за цивилизован човек, бай Ганьо не можа да поеме право чинията със супата, която му подаде стопанката, и изля доста от нея върху масата и додето да му попречат, той събра една част с лъжицата и я изсипа в чинията си. Стопанката не искаше да му позволи да яде от тая супа, но той от деликатност загради чинията си с ръце и не искаше да му я меняват.","Carried away with his desire to prove himself a man of impeccable manners, Bai Ganyo had failed to get a good grip on the bowl of soup that his hostess handed him, and he spilled a good bit of it onto the table. Before they could stop him, he gathered some of it up with his spoon and poured it back into his dish. The hostess didn’t want to allow him to eat that soup, but he, out of delicacy of feeling, cupped his hands around the bowl and wouldn’t let them exchange it.","Carried away by a desire to recommend himself as a civilized person, Bai Ganyo could not take the plate of soup that the landlady handed him, and he poured a lot of it on the table and before anyone could stop him, he scooped up a portion with a spoon and poured it into his plate. The landlady did not want to let him eat of this soup, but out of delicacy he shielded his plate with his hands and did not want it changed for him.","Eager to present himself as a civilized man, Bay Ganyo failed to take the soup plate properly as the hostess handed it to him, spilling a good deal of it onto the table; before anyone could stop him, he scooped some of it up with his spoon and poured it back into his plate. The hostess did not want to allow him to eat that soup, but out of ""delicacy,"" he shielded the plate with his hands and would not let her change it.","Eager to recommend himself as a civilized man, Bay Ganyo was unable to take the plate of soup that the hostess handed him straight, and spilled quite a bit of it onto the table; and before they could stop him, he gathered some of it with the spoon and poured it into his own plate. The hostess did not want to let him eat that soup, but out of delicacy he shielded his plate with his hands and did not want it to be changed."
6,Bai Ganyo At Jirecheks Bul,34,0.8177228,0.8059404,0.78370094,"— Аз имам чушки в дисагите си — съобщи ненадейно бай Ганьо. Той гореше от желание да си разтрие една чушчица от дребните в супата, която се показа съвсем бледна за неговия стомах, но се стесняваше да извади чушки, да не го помислят за простак, та искаше по-напред да сондира стопаните.","“I’ve got peppers in my disagi,” announced Bai Ganyo suddenly. He was burning with the desire to crush one of the small peppers into his soup, which seemed rather bland for his palate, but he was hesitant to take out the peppers, lest they think him a boor, and so he wanted to sound out his hosts beforehand.","""I have peppers in my saddlebags,"" Bai Gagno announced suddenly. He was eager to rub a small pepper into the soup, which turned out to be quite bland for his stomach, but he was too shy to take out any peppers, lest they think he is a simpleton, so he wanted to sound out the owners first.","— I have peppers in my saddlebags — Bay Ganyo suddenly announced. He was burning with desire to crush one of those small hot peppers into the soup, which seemed far too bland for his stomach, but he felt self-conscious about taking them out, lest they think him a boor, so he wanted to sound out his hosts first.","— I have peppers in my saddlebags — Bay Ganyo announced unexpectedly. He was burning with the desire to rub one of the little peppers into the soup, which seemed quite bland for his stomach, but he was embarrassed to take out the peppers, lest they think him a boor, so he wanted first to sound out the hosts."
6,Bai Ganyo At Jirecheks Bul,35,0.8900269,0.8584391,0.78393257,— Да? Имате чушки? — обади се Иречек.,“Oh? Do you have peppers?” replied Jirechek.,"""Yes? Do you have peppers?"" Irechek asked.",— Yes? You have peppers? — Jireček said.,— Yes? Do you have peppers? — Irechek called out.
6,Bai Ganyo At Jirecheks Bul,36,0.819486,0.8852267,0.87378836,"— Как не, нося си аз чушки; нали знаете, „Българѝя майка мила“ не може без лютичко — казва иронически бай Ганьо и без да чака повече, скача от стола, спуска се в кабинета, домъква дисагите си, прикляква над тях гърбом към стопаните и донася на трапезата две чушки.","“Of course I’ve got peppers; what do you think? After all, as you know, ‘dear Mother Bulgaria’ can’t manage without the hot stuff,” replied Bai Ganyo ironically, and without waiting another second, he jumped up from the table, dashed into the study, hauled out the disagi, squatted over them, with his back to his hosts, and then brought two peppers to the table.","""Of course not, I'll bring some peppers; you know, 'Bulgarian Mother' can't do without some hot pepper,"" says Uncle Ganyo ironically and without waiting any longer, jumps up from his chair, goes down into the office, grabs his saddlebags, crouches over them with his back to the owners and brings two peppers to the table.","— Why, of course, I’ve got my peppers with me; you know, ""Bulgaria, dear mother"" can’t do without a bit of heat — Bay Ganyo says ironically and, without waiting a moment longer, jumps up from his chair, rushes into the study, drags out his saddlebags, squats over them with his back to his hosts, and brings two peppers to the table.","— How not, I’ve brought peppers with me; you know, “Dear Mother Bulgaria” can’t do without something spicy — says Bay Ganyo ironically, and without waiting any longer, he jumps up from the chair, goes down into the office, drags in his saddlebags, squats over them with his back to the hosts, and brings two peppers to the table."
6,Bai Ganyo At Jirecheks Bul,37,0.7561949,0.8060319,0.7721182,"— Две стигат за петима ни, страшно са люти — заявява той, като изтърсва половина чушка със семките в чинията си и остатъка любезно предлага на стопаните: — На, заповядайте, разтрийте си, хе, хе, хе, по български! Не, не, разтрийте, слушайте мене и ще видите какво нещо е. Е, вий знайте: насила хубост не става. Чакайте аз да си разтрия, че да ви покажа какво се вика супа.","“Two will do for the five of us; these are really hot,” he announced as he crushed half of a pepper, seeds and all, into his bowl, and then politely offered the rest to his hosts: “Here, go ahead, crumble some in, heh, heh, Bulgarian style! No, really, do crush some in; listen to me and you’ll see what a treat it is. Well, as they say, you can lead a horse to water, and all that. Just a minute, I’ll crush some up and I’ll show you what real soup is!”","""Two are enough for the five of us, they're really hot,"" he declares, shaking half a pepper with the seeds onto his plate and politely offering the rest to the hosts: ""Here, come on, rub it, heh, heh, in Bulgarian! No, no, rub it, listen to me and you'll see what it's like. Well, you know: you can't force something to be good. Wait until I rub it so I can show you what soup is.""","— Two are enough for the five of us, they are terribly hot — he declares, shaking out half a pepper with the seeds into his plate and politely offering the rest to the hosts: — Here, help yourselves, rub some in, heh, heh, heh, the Bulgarian way! No, no, rub it in, listen to me and you'll see what it's like. Well, you know: you can't force beauty. Wait until I rub mine in, so I can show you what a real soup is.","— Two are enough for the five of us; they’re terribly hot — he says, shaking half a pepper with the seeds into his plate and politely offering the rest to the hosts: — Here, please, rub some on yourselves, heh, heh, heh, the Bulgarian way! No, no, rub it, listen to me and you’ll see what it’s like. Well, you know: beauty can’t be forced. Wait, let me rub mine so I can show you what’s called soup."
6,Bai Ganyo At Jirecheks Bul,38,0.8471111,0.882497,0.85582644,"И наистина, бай Ганьо разлюти супата си до такваз степен, щото един непривикнал човек би се отровил. И почна да сърба; ама сърба българинът, не се шегува, триста псета да се сдавят, не могат го заглуши. Едри капки пот му замрежиха челото и като че се стремяха да рукнат в чинията му. Бай Ганьо сръбне веднъж откъм върха на лъжицата, остави лъжицата и затисне лютата влага с два-три залъка хляб; пак вземе лъжицата, сръбне супа, смръкне с носа си навътре и пак два-три залъка хляб.","And indeed, Bai Ganyo spiced up the soup so much that a person unaccustomed to it would have been poisoned. He began to slurp it up. And when a Bulgarian slurps, it’s no joke. Three hundred dogs at each other’s throats can’t drown him out. Big beads of sweat broke out on Bai Ganyo’s forehead and were ready to gush down into his bowl. He’d slurp once from the tip of the spoon, then he’d set the spoon down and quench the spicy liquid with two or three mouthfuls of bread; again he’d take up the spoon, slurp the soup, sniffle, and again, two or three mouthfuls of bread.","And indeed, Bai Ganyo made his soup so hot that an unaccustomed person would have poisoned himself. And he began to itch; but the Bulgarian itches, he's not joking, three hundred dogs could choke, they couldn't silence him. Large drops of sweat covered his forehead and seemed to be trying to get into his plate. Bai Ganyo itched once from the tip of the spoon, put the spoon down and smothered the hot moisture with two or three bites of bread; he took the spoon again, sipped the soup, sniffed it with his nose and took two or three bites of bread again.","And indeed, Bay Ganyo spiced his soup to such an extent that an unaccustomed person would have been poisoned. And he began to slurp; and how the Bulgarian slurps—he is not joking; even if three hundred dogs were fighting, they could not drown him out. Large beads of sweat clouded his forehead, as if striving to pour into his plate. Bay Ganyo would take a sip from the tip of the spoon, set the spoon down, and tamp down the spicy liquid with two or three morsels of bread; then he would take the spoon again, sip some soup, sniffle loudly, and have another two or three morsels of bread.","And indeed, Bay Ganyo had seasoned his soup to such a degree that an unaccustomed person would have poisoned himself on it. And he began to slurp; but when a Bulgarian slurps, he is no joke—three hundred dogs could be fighting and they still couldn’t drown him out. Large drops of sweat clouded his forehead and seemed about to pour into his plate. Bay Ganyo would slurp once from the tip of the spoon, put the spoon down, and stifle the fiery moisture with two or three bites of bread; then he would take up the spoon again, slurp some soup, sniff it inward through his nose, and again two or three bites of bread."
6,Bai Ganyo At Jirecheks Bul,39,0.8929012,0.8476187,0.8614278,"— Я ми подайте още едно късче хлебец. Вий съвсем без хляб ядете — учудва се бай Ганьо. — На българѝята дай хляб; ние много хляб ядем; да не се хваля, ама с таквази чорба, пърдон, с таквази супа цял самун хляб изядам. Бас държа.","“Hey, pass me another piece of bread, will ya? You people eat with no bread at all,” marveled Bai Ganyo. “As for us Bulgarians—we eat a lot of bread; I don’t want to brag, but with a chorba like this, pardonne, with a soup like this, I can eat up a whole loaf. You betcha.”","— Give me another piece of bread. You eat absolutely no bread, — said Bai Ganyo in surprise. — Give the Bulgarians bread; we eat a lot of bread; not to brag, but with such a soup, damn it, with such a soup I can eat a whole loaf of bread. I bet.","— Pass me another little piece of bread. You eat with no bread at all — Bay Ganyo wonders. — Give the Bulgarian bread; we eat a lot of bread; not to boast, but with such a stew—pardon, with such a soup—I can eat a whole loaf of bread. I bet you.","— Give me another little piece of bread. You’re eating quite without bread — Bay Ganyo wonders. — Give Bulgarians bread; we eat a lot of bread; not to boast, but with such soup, pardon me, with such soup I can eat a whole loaf of bread. I’ll bet on it."
6,Bai Ganyo At Jirecheks Bul,40,0.49993235,0.78295064,0.4933324,"Бас не държаха, но и без това бай Ганьо унищожи доста хлебец.","They didn’t bet on it, but even without the wager Bai Ganyo devoured copious amounts of bread.","They didn't hold a bass, but even so, Uncle Ganyo destroyed quite a bit of bread.","They didn't make a bet, but Bay Ganyo polished off quite a bit of bread anyway.","They didn’t hold the bass, but even so Bay Ganyo destroyed quite a bit of bread."
6,Bai Ganyo At Jirecheks Bul,41,0.8030526,0.8388162,0.80780864,"— Туй винце отде го вземате — любопитствува бай Ганьо, не че го интересува отговорът, а така, да намери предлог за още някоя чашка.","“Where do you get this wine?” asked Bai Ganyo inquisitively, not that he cared about the answer but just to have a pretext for getting another glass.","""Where do you get that wine?"" asks Uncle Ganyo, not because he's interested in the answer, but just to find an excuse for another glass.","— ""Where do you get this wine from?"" Bay Ganyo inquired, not that he cared for the answer, but simply to find a pretext for another glass.","— Where do you get this little wine from? — inquired Bay Ganyo, not because he was interested in the answer, but just to find an excuse for another glass."
6,Bai Ganyo At Jirecheks Bul,42,0.7137039,0.6582781,0.63546973,"— Купуваме го — отговаря стопанинът, — добро ли е?","“We buy it,” answered his host. “Do you like it?”","""We're buying it,"" the owner replies, ""is it good?""",— We'll buy it — the owner replied — is it good?,"— We’ll buy it — replies the owner, — is it good?"
