Source File,Content,Translated Content
01_aluda_ketelauri_ge.csv,"ხევისბერ იტყვის ბერდია: – ხევსურნო, ნახეთ თვალითა: ძაღლი ძაღლის ძვალს არ სტეხსო, თქმულია იმავ თავითა. ქისტის მარჯვენას ბალღები დაბლა ათრევენ კავითა.","Elder Berdia says:
– Khevsurs, see with your own eyes:
A dog does not break a dog's bone,
So it has been said from the very beginning.
Children drag the Kist's right hand
Down along the ground with a hook."
01_aluda_ketelauri_ge.csv,"VI. თოვლი სთოვს, ქარი ბობოქრობს, ყელებ შაკრულა მთებისა; ჩამოდის ხევად ზოვები, ჩამონასხლეტნი კლდებისა. გაუბამ ყინულს ლურჯადა უბე-კალთები წყლებისა, მიუნაქრია ერთიან ვიწრო სავალი გზებისა.","VI. Snow falls, the wind rages, the mountains' necks are bound;
Avalanches descend into the ravine, broken from the cliffs.
Blue ice has bound the banks and bosoms of the waters,
The narrow passage of the roads is completely buried in drifts."
01_aluda_ketelauri_ge.csv,"ვის მასწყენია სიცოცხლე, გზას ის ვინ გაუდგებისა? წინ მიდის მგზავრი, მიჰკვალავს, ხუთიც უკვენა ჰყვებისა. სიმშილით შაწუხებული მთას ღმუის ჯოგი მგლებისა.","Who has grown weary of life, who will set out on the road?
Ahead goes the traveler, forging the path, five follow behind him.
Tormented by hunger, a pack of wolves howls at the mountain."
01_aluda_ketelauri_ge.csv,"„კარგს ნურას ჰნახავთ, ხევსურნო,“ ერთი დიაცი სწყრებისა. „ავაჰმე, ჩვენო სახ-კარო, ქვა-ქვაზე აღარ დგებაო, ციხეზე, ჭერხოს ბოძებზე ეხლა ყოვები სხდებაო“.","""May you see no good, Khevsurians,"" a woman cries out in anger. ""Woe, our home, stone no longer stands upon stone; on the tower, on the pillars of the attic, ravens are perching now."""
01_aluda_ketelauri_ge.csv,"დედა ეტყოდა ალუდას: – შვილო, იარე ნელაო, შენთან ვერ გავძლებთ ვერც მენა, ვერც შენი ცოლი ლელაო, ბალღები აგვიბოჟირდა, ხელ-ფეხ დაგვიზრა ძნელაო. ვაჰმე, რა უგზოდ დავდივართ, ვაჰმე, როგორა ბნელაო! ნეტავ არ დასჭირდებაა ხევსურთა შენი შველაო?! ვის რა წყალ-ჭალა გვისტუმრებს, სად რა-რა დავილევითა? უბინო, უსახ-კარონი სხვაკანაც დავიწყევითა. ვეღარ მიუვალთ ჩვენს სახ-კარს, გაღმა შატილის ხევითა. თავის მიწა-წყლის გაწირვა ძნელი ყოფილა მეტადა; მამაკვდავს დავფერებივარ, გონი გამხდია რეტადა. მუხლებ არ მამდევს, გულშია ბნელი ჩამიდგა სვეტადა. ვაჰ, მამა-პაპის საფლავნო, კლდენო, დამდგარნო მწვეტადა!","Mother would say to Aluda: ""My son, walk slowly,
Neither I nor your wife Lela can keep up with you,
The children have grown restless, their limbs frozen hard.
Alas, how pathless we wander, alas, how dark it is!
Will the Khevsurians not need your help anymore?
What riverbanks will host us, where will we waste away?
Homeless and hearthless, we shall perish elsewhere too.
We can no longer reach our home, across the Shatili valley.
To forsake one's own land is harder than anything;
I have turned the color of the dying, my mind is reeling.
My knees fail me, darkness has risen like a pillar in my heart.
Oh, graves of our forefathers, oh, sharp-peaked rocks!"""
01_aluda_ketelauri_ge.csv,"ჯავრობით ეტყვის ალუდა: – დიაცნო, ნუ ხართ ყბედადა, მოდით, მამყევით, ვიდინოთ, ღმერთმ ეს გვარგუნა ბედადა, ჯვარს არ აწყინოთ, თემს ნუ სწყევთ, ნუ გადიქცევით ცეტადა!","With bitterness Aluda says: – Women, do not be chattering, come, follow me, let us journey on, God has granted this as our fate, do not offend the Cross, do not curse the community, do not lose your wits!"
01_aluda_ketelauri_ge.csv,"ერთხელ მაუნდა ალუდას, ერთხელ მობრუნვა თავისა: „მშვიდობით, საჯიხვეებო, გამახარელნო თვალისა! მშვიდობით, ჩემო სახ-კარო, გულში ამშლელო ბრალისა! მშვიდობით, ჩვენო ბატონო, ყმათად მიმცემო ძალისა!“","Once Aluda desired to turn his head one last time: “Farewell, haunts of the ibex, gladdeners of the eye! Farewell, my home and hearth, stirrer of sorrow in the heart! Farewell, our Lord, giver of strength to your servants!”"
01_aluda_ketelauri_ge.csv,"გაწირეს მგზავრთა სამუდმოდ წყალი და მიწა თავისა. შტერად დამდგარან მთის წვერნი, ისმის ხვივილი ქარისა. გადვიდნენ, ქედი გადავლეს, თხრილი აღარ ჩანს კვალისა. ერთი მაისმა შორითა მწარე ქვითინი ქალისა.","The travelers have forever forsaken their own land and water. The mountain peaks stand dazed, the howling of the wind is heard. They have passed, crossed the ridge, and no trace of their path remains. Only the bitter sobbing of a woman was heard from afar."
02_host_and_guest_ge.csv,"I. ღამის წყვდიადში ჩაფლული, გამტკნარებულის სახითა, მოსჩანს ქისტეთის მიდამო სალის კლდეების ტახტითა. ბნელს ხევზე მოჰყეფს მდინარე, გულამღვრეული ჯავრითა. გადმოხრილიყვნენ მთანიცა, ხელ-პირს იბანდენ წყალზედა; ბევრი მომკვდარა მათს მკერდზე, სისხლს ვერ იხდენენ ტანზედა; ძმის მკვლელის სისხლი სწყურია, კაცი რომ მოდის გზაზედა. გზას ვამბობ, თორემ რა გზაა, ვიწრო ბილიკი კლდეზედა? სავალად მეტად ძნელია, ფეხს ძლივ აცილებს ფეხზედა. გაღმა სჩანს ქისტის სოფელი არწივის ბუდესავითა, – საამო არის საცქერლად დიაცის უბესავითა. სოფლის თავს სძინავს შავ ნისლსა დაფიქრებულის სახითა. ყურს უგდებს არე-მარესა, გულ-ლაღობს სანახავითა.","I. Shrouded in the darkness of night, with a wan and ghostly face,
The land of Kisteti appears, enthroned upon sheer cliffs.
In the dark gorge, the river barks, its heart muddied with grief.
The mountains, too, have leaned over, washing their hands and faces in the water;
Many have died upon their breasts, they cannot cleanse the blood from their bodies;
They thirst for the blood of a brother-killer, the man who travels the road.
I call it a road, but what road is it? A narrow path upon the rock.
It is a difficult way to tread, one can hardly set one foot before the other.
Across the way, the Kist village is seen, like an eagle’s nest—
Pleasant to behold, like a woman’s bosom.
Above the village, a black mist sleeps with a pensive look.
It listens to the surroundings, its heart gladdened by the sight."
02_host_and_guest_ge.csv,"სტუმარი ცოტა ხანისა ხვალ სხვაგან წავა აქითა. წავა, გადივლის გორებსა, ქედებსა ყინულიანსა; აბნელებს, უხილავად ჰქმნის ქვეყანას ხილულიანსა. თუ მონადირეს ატირებს, გზა-დაკარგულსა კლდეშია, ალაღებს მგელსა და ქურდსა, მოარულთ სიბნელეშია.","A guest for a short while, tomorrow it will depart from here. It will go, crossing hills and icy ridges; it brings darkness, making the visible world invisible. If it makes the hunter weep, lost among the cliffs, it emboldens the wolf and the thief, who roam in the darkness."
02_host_and_guest_ge.csv,"II. ზევიდამ ვინღაც უცნობმა კლდის ლოდი გადმოაგორა, მგზავრმა შეჰხედა პირ-აღმე, წინ უდგას მაღალი გორა. ყურს უგდებს… ცოტა ხანს შემდეგ მოესმა ქვიშის ჩხრიალი. მგზავრი სიათას იმარჯვებს: მტერი არ იყოს ტიალი. შესცქერის გაფაციცებით ფეხზე შემდგარის თოფითა, ჰხედავს, რომ მოალაჯუნებს კაცი ორ-კაპის ჯოხითა. შავი რამ მოსთრავს პირ-თავქვე, ქვიშა ქანავდა იმითა. არას ამბობდა უცნობი, სიტყვა არ მოსდის პირითა. უპრჭყვინავს სალტა თოფისა, ვით წვიმის ცვარი დილითა.","II. From above, someone unknown rolled down a boulder; the traveler looked upward, a high hill standing before him. He listens… a moment later, he heard the rustling of sand. The traveler readies his *siata* rifle: lest it be a wretched foe. He gazes intently, standing ready with his gun; he sees a man trudging down with a forked staff. Something black descends headlong, causing the sand to shift. The stranger said nothing, not a word escaped his lips. The band of his rifle glitters like the morning dew."
02_host_and_guest_ge.csv,"– ვინ ხარ, რა სულიერი ხარ, რას იარები ამ დროსა?","– Who are you, what manner of being are you, why do you wander at this hour?"
02_host_and_guest_ge.csv,"– ვინ გინდა? მონადირე ვარ, კაცს შენ ვერ გხედავ სანდოსა.","– Who do you want? I am a hunter, I do not see you as a man to be trusted."
02_host_and_guest_ge.csv,"– რაობით სანდო არა ვარ? სიტყვას რად ამბობ მცდარესა? ვითომ, რომ დავხეტიალობ შენებრ ამ კლდიან მხარესა? მეც მონადირე გახლავარ, დღეს კი ვეხეტე უბრალოდ.","– In what way am I not to be trusted? Why do you speak such false words? Just because I roam like you through these rocky lands? I too am a hunter, though today I was merely wandering."
02_host_and_guest_ge.csv,"– წესია მონადირისა, ხომ მაინც დაჰრჩი უვალოდ?","– It is the hunter's rule; you are clear of debt now, are you not?"
02_host_and_guest_ge.csv,"– ესეც ვალია, ძმობილო, ძლივსღა დავათრევ ფეხებსა, სულ დავიარე ჭიუხი, არა ვსტოვებდი ხევებსა. ზედ შავი ნისლი ჩამოწვა, ნიავი მოსცა ძლიერი, ხევებით შემომღმუოდა, როგორაც მგელი მშიერი. თვალწინ გზას ვეღარ ვირჩევდი, კლდეზე გადვარდნას ვლამობდი, ხამად ვარ, გეზი არ ვიცი, ამით ძლიერა ვწვალობდი.","– This too is a duty, brother, I can barely drag my feet; I have roamed all the crags, leaving no gorge unvisited. A black mist settled over them, a powerful wind blew, howling at me through the ravines like a hungry wolf. I could no longer see the path before my eyes, I was on the verge of falling from the cliffs; I am a stranger here, I know not the way, and I suffered greatly for it."
02_host_and_guest_ge.csv,"ბევრგან დავაფრთხე ნადირი, ცხადად ფეხის ხმა მესმოდა, ან როცა გადაფრენილის ჯიხვის რქა კლდეებს ესმოდა. ის იყო გულის საკლავი, თვალით ვერაფერს ვხედავდი, სროლას, ან მოკვლას ვინ იტყვის, წინ სვლას ვეღარა ვბედავდი.","In many places, I startled the game; I could clearly hear the sound of their footsteps, or the clatter of a leaping ibex's horn against the rocks. It was heart-rending; I could see nothing with my eyes. Let alone shooting or killing—I no longer even dared to move forward."
02_host_and_guest_ge.csv,"უცნობი ახლოს მივიდა, შორი-ახლოსა მდგომარე, „გამარჯვებაო“ მისძახა, „ნუ სჩივი, ნუ ხარ მწყრომარე“.","The stranger drew near, standing close by; he called out ""Victory!"" to him, ""Do not lament, do not be wrathful."""
02_host_and_guest_ge.csv,"– შენც გაგიმარჯოს, ძმობილო, ჰხოცო ნადირი მხტომარე.","– Hail to you too, brother, may you slay the leaping game."
02_host_and_guest_ge.csv,"– აი ნადირი, რას სჩივი? – უჩვენა ჯიხვი რქიანი, მკვდარი, რქებ-გადაგდებული, დადუმებული, ჭკვიანი. – თუ გინდა ეხლავ გავიყოთ, როგორც ამხანაგთ, ორადა, ჩიჩქიც არ მინდა მე მეტი, გავინაწილოთ სწორადა. ამაღამ ჩემთან წამოდი, სახლი არ მიდგა შორადა. სადაური ხარ, ძმობილო? სახელიც მითხარ შენია. ნუ სწუხარ, საზრდო შენთვისაც დღეს უფალს გაუჩენია. წილი გდებია შენაცა ამ ჩემგან მოკლულს ჯიხვშია. რად გიკვირს, არ გეხუმრები, არც გეფერები პირშია. მაშ, თუ ეს ასე არ არის, რად შამეფეთე ამ დროსა?! შაჰრცხვეს, ჩემ თავად, ვინც შენა ნაწილი დაგიკარგოსა. რა გქვიან? სახელი მითხარ, ხევსური სჩანხარ იერით.","– Here is the beast, what is your grievance? – He showed the horned ibex, dead, its horns cast back, silent and wise.
– If you wish, let us divide it now, like comrades, in two; I want not a scrap more, let us share it fairly.
Come with me tonight, my house is not far. Where are you from, brother? Tell me your name.
Do not be troubled, the Lord has provided sustenance for you as well today. You have a share in this ibex I have slain.
Why are you surprised? I am not jesting, nor am I flattering you to your face. If it were not so, why would you have crossed my path at such a time?!
Shame on me, if I should deny you your portion. What is your name? Tell me your name; you look like a Khevsur by your appearance."
02_host_and_guest_ge.csv,"– ნუნუა მქვიან, ძმისაო, გადმოხვეწილი ჭიელით, – იცრუა ზვიადაურმა, თვისი სახელი დამალა. რა ქნას? მის სახელს იცნობენ, ქისტებს ბევრს სისხლი ავალა; ბევრს ქისტს მოაჭრა მარჯვენა, უდროდ საფლავში ჩალალა.","""My name is Nunua, brother, an exile from Chieli,"" lied Zviadauri, hiding his name. What could he do? They knew his name; he had shed much Kist blood; he had severed the right hands of many Kists and sent them to an early grave."
02_host_and_guest_ge.csv,"– შენი სახელიც მასწავლე, ჩემი ხომ გითხარ მართლადა.","– Teach me your name as well, for I have truly told you mine."
02_host_and_guest_ge.csv,"– ჯოყოლა მქვიან, ძობილო, ალხასტაისძე გვარადა; არ მოგვიხდება, ერთურთში სიტყვა ვიუბნოთ მცდარადა. სახლი აქ ჯარეგას მიდგა, ქავი და ციხე კარადა. ამაღამ ჩემთან წამოდი, მე გაგიძღვები თავადა. თუ კარგად არ დაგიხვდები, არც დაგიხვდები ავადა. ხვალ თითონ იცი, ძმობილო, საითაც გინდა, იარე. ზოგს მე გიამბობ ჩემს დარდსა, ზოგიც შენ გამიზიარე.","– Joqola is my name, brother, Alkhastaisdze by surname;
It would not befit us to speak false words to one another.
My house stands here in Jarega, with stone walls and a fortress gate.
Come with me tonight; I shall lead the way myself.
If I cannot host you grandly, I shall certainly not host you poorly.
Tomorrow, brother, you may go wherever you wish.
I will tell you of my sorrows, and you shall share yours with me."
02_host_and_guest_ge.csv,"– საცა არ მიხნავ, ძმობილო, იქ ვმკო – ეს სადაურია? ყელი მოგიჭრავ ჯიხვისთვის, ფეხებიც ჩატყაულია. გესტუმრო, უარს არ გეტყვი, გიშველი ჯიხვის ზიდვასა, წილს კი არ მოგთხოვ, იცოდე, თავს არა ვკადრებ იმასა.","– To reap where I have not plowed, brother—what kind of custom is that? You have slit the ibex's throat, and its legs are already skinned. If I visit you, I will not refuse; I will help you carry the beast, but I will not ask for a share, mark my words; I would never stoop to such a thing."
02_host_and_guest_ge.csv,"შამოატყავეს ნადირი, წავიდნენ ჯარეგაშია, ბევრი იუბნეს ამბავი, ერთურთს გაეცნენ გზაშია.",They skinned the beast and set off for Jarega; they shared many stories and became acquainted on the way.
02_host_and_guest_ge.csv,"III. მივიდნენ, კოშკები დაჩნდა, აქა-იქ ჰყეფენ ძაღლები; კარებში იცქირებიან ცნობისმოყვარე ბალღები. დაეტყო ცხადად კლდის მსგავსად სიპით ნაგები სახლები.","III. They arrived, towers appeared, here and there dogs bark; curious children peek through the doorways. Houses built of slate, like cliffs, were clearly visible."
02_host_and_guest_ge.csv,"– აი, ეს ჩემი ოჯახი, ჩემი ციხე და სახლია; მობრძანდი, როგორც ძმა ძმასთან, ნათლიმამასთან – ნათლია.","– Here is my family, my fortress and my home; welcome, as a brother to a brother, a godfather to a godfather."
02_host_and_guest_ge.csv,"ცოლს დაუძახა ჯოყოლამ: – გამოიხედე კარშია! – ეტყობა თავმოწონება მასპინძელს საუბარშია. სდგანან დერეფანს, უცდიან… ცეცხლი ჰკრთებოდა ღველფზედა, ჩონგურს უკრავდა, დროული კაცი რამ უჯდა გვერდზედა. დაჰმღერდა გმირობისასა, მამა-პაპათა ცდისასა: როგორ არბევდნენ ფშავ-ხევსურთ, სისხლს არ არჩენდენ ძმისასა; ყველგან მადლობას სწირავენ მარჯვენას კაის ყმისასა.","Jokola called to his wife: – Look out, someone is at the door! –
The host’s pride was evident in his speech.
They stood in the hallway, waiting… fire flickered on the embers,
An elderly man sat beside him, playing the chonguri.
He sang of heroism, of the forefathers' trials:
How they raided the Pshavs and Khevsurs, never leaving a brother’s blood unavenged;
Everywhere they offer praise to the right hand of a brave warrior."
02_host_and_guest_ge.csv,"გამოჩნდა ქალი ლამაზი, შავის ტანსაცმლით მოსილი, როგორაც ალყა ტანადა, ვარსკვლავი ციდამ მოცლილი.","A beautiful woman appeared, clad in black raiment, slender as a poplar, like a star fallen from the sky."
02_host_and_guest_ge.csv,"– აი, სტუმარი მოგგვარე, – ღვთის წყალობაა ჩვენზედა, – როგორც დაგვხვდები, დიაცო, ეხლა ჰკიდია შენზედა.","– Look, I have brought you a guest,
– God's grace is upon us,
– How you receive him, woman,
now depends on you."
02_host_and_guest_ge.csv,"ქალმა სალამი მიართო: – სტუმარო, მოხვედ მშვიდობით! – შენდაც მშვიდობა, გაცოცხლოს თავის ქმრითა და წილობით!","The woman offered a greeting:
– Guest, welcome in peace!
– Peace be to you also, may you live long with your husband and your kin!"
02_host_and_guest_ge.csv,"სტუმარს აბჯარი წაუღო, მიიპატიჟეს შინაო; ქალი მისდევდა უკანა, ჯოყოლა მიდის წინაო; თან მისდევს ზვიადაური, ძმობილი გაიჩინაო.","He took the guest's armor, they invited him inside;
The woman followed behind, Jokola walked ahead;
Zviadauri followed along, having found a sworn brother."
02_host_and_guest_ge.csv,"IV. კაცი რომ სჩანდა სახლშია, ჭაღარ-შერთული, ხნიერი, წამოდგა ისიც ფეხზედა, როგორც კლდის ვეფხვი, ძლიერი. სტუმრად მოსული უცნობი, სტუმარს პატივს სცემს სხვისასა, ფეხზე ადგომა წესია, წესს ვერ დაარღვევს მთისასა. მაგრამ როს ნახა უცნობი, ფერი დაედო მგლისაო; ადვილად აიცნობოდა, რასაც ჰფიქრობდა ისაო. არ ეჭაშნიკა დროულს ქისტს დანახვა უცხოს ყმისაო. გული სცემს ბრაზმორეული, სახეც არ ჰმალავს ამასა, ხანჯრისკე ხელი მიუდის, ჩუმად სინჯავდა დანასა, მაგრამ სტუმარი სხვის სახლში ვერ გაშლის ხათაბალასა. ადგა და ჩუმად გავიდა, თითზე იკბინა მწარედა, სამჯერ ჩაიკრა გულს ხელი, როცა გავიდა გარედა.","IV. The man who was seen in the house, grey-streaked and aged,
He too rose to his feet, like a powerful mountain tiger.
A stranger come as a guest, he honors another’s guest;
To stand is the custom, and he cannot break the law of the mountains.
But when he saw the stranger, he took on the color of a wolf;
It was easy to discern what he was thinking.
The elderly Kist did not relish the sight of the foreign youth.
His heart beats with surging rage, and his face does not hide it;
His hand moves toward his dagger, quietly testing the blade,
But a guest in another’s house cannot unleash trouble.
He rose and went out silently, biting his finger bitterly;
Three times he struck his hand to his heart as he stepped outside."
02_host_and_guest_ge.csv,"წავიდა, კარი-კარ დადის, ენასა ჰლესავს შხამითა: „ქისტებო, ჩვენი მოსისხლე შემოგვეპარა ღამითა. სჩანს, რო ჯოყოლა ვერ იცნობს, არ უნახია თვალითა ეგ ჩვენი ამომგდებელი, ჩვენი მრბეველი ძალითა; გაუმაძღარი მუდამ ჟამს ჩვენის სისხლით და ძვალითა დღეს ჩვენს ხელთ არის, ვეცადოთ, ვაგემოთ გემო მწარია, მაგათ მოკლული ამ ზაფხულს გვყავს უპატრონო მკვდარია. სთქვით, თუ არ ვამბობ სიმართლეს, თუ ჩემი სიტყვა მცდარია?! გაიგოს ჩვენმა დუშმანმაც, არ გვაქვს უჯიშო გვარია. მიკვირს ჯოყოლას ჭკვისაგან, მტერს რად გაუღო კარია, ვისა ჰმასპინძლობს ჭკვათხელი, ცნობაზე რად არ არია?! ცხვირიდამ უნდა ვადინოთ ზვიადაურსა ძმარია, თუ არა, დიაცთ დაუთმოთ ჩვენი ხმალი და ფარია“.","He went, wandering from door to door, sharpening his tongue with venom:
“Kists, our blood-enemy has sneaked in upon us by night.
It seems Joqola does not recognize him, has not seen with his own eyes
That destroyer of ours, who ravages us with his might;
Ever insatiable with our blood and our bone;
Today he is in our hands, let us strive to give him a bitter taste,
By them, this summer, our dead were left unavenged.
Speak, if I do not tell the truth, if my word is false?!
Let our enemy also know that we are not of a base lineage.
I marvel at Joqola’s wits, why he opened the door to the enemy,
Whom does the shallow-witted host, why is he not in his senses?!
We must make Zviadauri pay most bitterly for his deeds,
Or else, let us surrender our swords and shields to the women.”"
02_host_and_guest_ge.csv,"აღელვდენ ქისტის შვილები, ყველამ შაიბა ხმალია, აღელვდა მთელი სოფელი: ბალღი, კაცი და ქალია. უნდა შასწირონ თავის მკვდარს ზვიადაურის თავია; უნდა მტრის საფლავზე დაკლან, როგორაც წესი არია.","The children of the Kists were stirred, everyone girded on their swords,
The whole village was moved: child, man, and woman.
They must sacrifice Zviadauri’s head to their dead;
They must slaughter him upon the enemy’s grave, as the custom dictates."
02_host_and_guest_ge.csv,"გაგზავნეს ერთი მზვერავი, თან აბარებენ ჩუმადა, მივიდეს ჯოყოლასთანა მეზობლურადა, ძმურადა; სოფლის განზრახვა არა გზით მას არ ჩაუგდოს ყურადა. ივახშმოს, იმუსაიფოს, გაიგოს სტუმრის ლოგინი; ღამე დაესხნენ, შაკონონ, არ უნდესთ ბევრი ლოდინი. მივიდა მოყურიადე ლაქარდიანის ენითა, სახელს ულოცავს ჯოყოლას, ლაღობს, არ არის წყენითა. ხალბათობს, ამბობს ამბებსა, ენას აკვესებს კვესითა. ვინ იცის, გული სავსე აქვს გველის შხამით და გესლითა.","They sent a scout, secretly instructing him:
Let him go to Jokola’s as a neighbor, as a brother;
By no means should he let him hear of the village’s intent.
Let him have supper, converse, and find out where the guest lies;
They would fall upon him at night and bind him, for they did not want to wait long.
The spy arrived with a flattering tongue,
Blessing Jokola’s name, acting merry and without offense.
He chats, tells stories, striking his tongue like a flint.
Who knows? His heart is full of a snake’s poison and venom."
02_host_and_guest_ge.csv,"ივახშმეს. თვისი სტუმარი მასპინძელს მოსწონს გულითა. „კარგი ვაჟკაცი ეტყობა“, – ფიცულობს თავის რჯულითა: „ეს ერთი ცნობა, ხვალ ძმობა, ერთად შევთვისდეთ სულითა“… მიიპატიჟა საძილედ, დაუთმო თვისი ლაჭანი. – არაო, – სტუმარი ეტყვის, – არ მინდა ლეიბ-საბანი. მე დერეფანში დავსწვები, შინ ძილს არც კი ვარ ჩვეული…","They supped. The host likes his guest with all his heart. “He seems a fine warrior,” he swears by his faith: “Today an acquaintance, tomorrow brotherhood, let us be united in spirit”... He invited him to sleep, offering his own bedding. “No,” the guest says, “I want no mattress or quilt. I will lie on the porch; I am not even used to sleeping indoors...”"
02_host_and_guest_ge.csv,"ასრულდა მისი წადილი, გულიდამ ამოწეული, მოყურიადეს ეს უნდა, ამად არს აქ მოწვეული. წავიდა გახარებული, შეატყობინა ყველასა. მამლის საჯდომი თუ იცის, მეტი რა უნდა მელასა?!","His heart's desire was fulfilled, drawn from his very soul; this is what the listener wanted, and why he was invited here. He departed overjoyed and informed everyone. If a fox knows where the rooster perches, what more could he possibly need?!"
02_host_and_guest_ge.csv,"V. – რა ამბავია, დიაცო? ხმალი მინდა და ხანჯარი! სახუმრო საქმე არაა, თავზე დაგვესხა მტრის ჯარი! ნამდვილ აკლებას გვიპირობს, გვღალატობს ჩვენი სტუმარი; ძმობით და მეგობრობითა შემოგვაპარა ლაშქარი! სუ, დაიცადე!.. მოვსტყუვდი… ჩვენი ქისტები არიან. რისთვის მოვიდნენ ამ დროსა, რას ბჭობენ, ვის რა სწადიან?! ყური დაუგდე კარგადა, კაცისა მესმის ხრიალი. რა მქისე ხმაურობაა, რა საზარელი გრიალი! ჩემს სტუმარსა ჰკვლენ, სწორედა, უდგასთ ხანჯრების პრიალი. უყურე უნამუსოთა, ჩემს ოჯახს როგორ ჰქელავენ! ჩაიგდეს ჩემი კაცობა, ფეხს ქვეშ ტყლაპივით სთელავენ, გავიგო, აბა, წავიდე, რაზე, რისთვისა ჰღელავენ?!","V. – What is happening, woman? I need my sword and dagger! This is no joking matter, an enemy army has fallen upon us! They truly mean to plunder us; our guest betrays us; under the guise of brotherhood and friendship, he has sneaked in a host! Hush, wait!.. I was mistaken... They are our own Kists. Why have they come at this hour, what are they debating, what do they desire?! Listen closely, I hear a man’s death rattle. What a harsh noise, what a terrible roar! They are killing my guest, indeed, their daggers are flashing. Look at the shameless ones, how they trample my home! They have cast aside my manhood, treading upon it like fruit leather underfoot. Let me see, let me go, why and for what are they so enraged?!"
02_host_and_guest_ge.csv,"ეს სთქვა ჯოყოლამ, წამოდგა, ხელ-ხანჯრიანი წავიდა. გააღო სახლის კარები, შეუპოვარად გავიდა. – რას სჩადით? – შემოუძახა: – ვის სტუმარს ჰბოჭავთ თოკითა? რად სტეხთ საუფლო ჩვენს წესსა, თავს ლაფს რად მასხამთ კოკითა? ჩემს სჯულსა ვფიცავ, სისხლს დავღვრი, განანებთ ბრიყულს ქცევასა, განანებთ, თუმცა ძმანი ხართ, ჩემის კაცობის ქელვასა!..","Thus spoke Jokola, rose, and went with dagger in hand. He opened the doors of the house and stepped out fearlessly.
– What are you doing? – he shouted: – Whose guest are you binding with ropes? Why do you break our sacred law? Why do you heap such shame upon me? By my faith I swear, I shall shed blood; I will make you rue this foolish deed. I will make you rue, though you are my brothers, this trampling of my honor!.."
02_host_and_guest_ge.csv,"– რას ამბობ, შტერო, რას ამბობ? რად არ მოდიხარ ცნებასა? მოსისხლე სტუმრის გულისთვის ძუძუს ვინ მოსჭრის დედასა?! – შემოუძახეს ქისტებმა ერთხმად, ძლიერად, ჭექითა: – შენ და შენს სტუმარს, ორივეს ერთად გადგისვრით ბექითა. თემს რაც სწადიან, მას იზამს თავის თემობის წესითა. მთელის ქისტეთის ამომგდე სტუმრად რადა გყავ სახლშია? ზვიადაურის სახელი ბავშვმაც კი იცის მთაშია. ეს იყო მუდამ, ჭკვათხელო, ჩვენის გაჟლეტის ცდაშია, მგლურად რო გვეტევებოდა, რო გვიჯდებოდა გზაშია.","“What are you saying, fool, what are you saying? Why do you not come to your senses? For the sake of a blood-enemy guest, who would cut off their mother’s breast?” – the Kists shouted at him in unison, powerfully, with a roar: “You and your guest, both together we shall hurl you from the cliff. Whatever the community desires, it shall do by the law of the community. Why do you keep the destroyer of all Kisteti as a guest in your home? Even a child in the mountains knows Zviadauri’s name. He was always, you witless one, seeking to slaughter us, lunging at us like a wolf, waylaying us on the road.”"
02_host_and_guest_ge.csv,"ჯოყოლა ცოტას შეფიქრდა, პირს სინანული წაესო, თითქოს ნატყორცი ისარი ზედ გულის კოვზზე დაესო.","Jokola reflected for a moment, regret spread across his face, as if a shot arrow had pierced him right in the pit of his heart."
02_host_and_guest_ge.csv,"– თვით ამან მოკლა შენი ძმა არყიანებში თოფითა, ჩვენ ვიცნობთ მაგის სახესა, გადალესულსა ცოფითა. „გახლავართ ზვიადაური!“ – ჩამოგვკიოდა გორითა; სულ კარგად ვიცით, ცხადადა, თვალს ვადევნებდით შორითა. აავსო ფშავ-ხევსურეთი აქით წასხმულის ძროხითა. უკან გაუდგა ლაშქარსა ფეხმარდი, ლეგის ჩოხითა. თავს რად იმურტლავ, ბეჩავო, გაუმაძღარის ღორითა? გული როგორ არ გერევა მაგასთან ჯდომა-ყოფნითა?!","– It was he himself who killed your brother in the birch groves with a rifle,
We know his face well, distorted by a rabid rage.
“I am Zviadauri!” – he would shout down to us from the hill;
We know it all clearly, we watched him from a distance.
He filled Pshav-Khevsureti with cattle driven from here.
He followed the army, swift-footed, in his gray chokha.
Why do you defile yourself, you wretch, with this insatiable pig?
How does your heart not turn from sitting and being with him?!"
