Source File,Content
07_ge_original_IPN_news.csv,"რა ვიცე-პრემიერობაზე და სახელმწიფო მინისტრობაზეა საუბარი, კაბინეტსაც კი არ აძლევენ ნორმალურს, აპარატიც არ ექნება და მდივანიც არ ეყოლება მდინარაძეს - ვურჩევდი, რომ ამ კაბინეტზეც ძალიან ნუ იქნება ჩაციკლული და დისტანციურად იმუშაოს სახლიდან, - ამის შესახებ პარტია „გახარია საქართველოსთვის” დეპუტატმა, გიორგი შარაშიძემ, სამართალდამცავი ორგანოების კოორდინირებისთვის სახელმწიფო მინისტრის თანამდებობის შექმნაზე საუბრისას განაცხადა. მისი თქმით, გენერალ-კოორდინატორის დანიშვნა არაფერს არ შეცვლის გარდა იმისა, რომ ეს მისი „დროებითი დაკმაყოფილება და პენსიაზე გაშვება იქნება“."
07_ge_original_IPN_news.csv,"„დაგეგმილ ცვლილებებს ჩვენი ქვეყნის მოქალაქეების პრობლემების და საქართველოს უსაფრთხოების საკითხების პრობლემების გადაჭრასთან არანაირი კავშირი არ აქვს. ეს არის არაფორმალური მმართველობის მორიგი გამოვლინება. „ოცნებას“ და იმ 89 დეპუტატს, რომელიც პარლამენტში ზის, არ აქვს, გარდა იმისა, რომ ივანიშვილის გადაწყვეტილებები, რომელსაც მათ არავინ არ უთანხმებს, უბრალოდ „გააპრავონ”. რა ვიცე-პრემიერობაზე და სახელმწიფო მინისტრობაზეა საუბარი, კაბინეტსაც კი არ აძლევენ ნორმალურს, აპარატიც არ ექნება და მდივანიც არ ეყოლება მდინარაძეს. მას ვურჩევდი, რომ ამ კაბინეტზეც ძალიან ნუ იქნება ჩაციკლული და დისტანციურად იმუშაოს მაშინ, სახლიდან."
07_ge_original_IPN_news.csv,"თუ კოორდინაცია არის ასეთი მნიშვნელოვანი - კოორდინაციისთვის სუს-ის ხელმძღვანელს ექვს თვეში არ ხსნიან. სახელმწიფო უსაფრთხოების სამსახური ექვსი წლის ვადით შემთხვევით არ ინიშნება - ეს ჩანაწერი კანონში შემთხვევით არ არის. ვხედავთ, რომ ბოლო ერთ წელიწადში უკვე ორი სუს-ის უფროსი შეიცვალა. ეს მიუთითებს არასტაბილურ გარემოზე და არაფორმალურ მმართველობაზე. ადამიანს ერთ დღეში გენერლობა მიანიჭეს დილით და საღამოს კოორდინატორად დააქვეითეს - ამ ადამიანისგან რა განსაკუთრებული მოლოდინები უნდა შევქმნათ?"
07_ge_original_IPN_news.csv,"რაც შეეხება კოორდინატორობას - თავად „ოცნებამ“ შემოიტანა ეს ტერმინი და გუშინ ჩვენი ერთ-ერთი ლიდერი გიგა ფარულავა, იურიდიული კომიტეტის სხდომაზე, როდესაც ფაქტს ამბობდა, რომ კოორდინატორად ნიშნავთო, ისეთი გაღიზიანება მოჰყვა, ლექსიკა და ტონი დაუწუნეს. ეს კოორდინატორი „ოცნების“ მიერ შემოღებული ტერმინია და თუ მათთვის ეს შეურაცხმყოფელია, მაშინ თავად ახსნან საერთოდ საიდან მოიტანეს ეს ტერმინი. ამიტომ, როდესაც ვამბობთ, რომ ეს გენერალ-კოორდინატორის დანიშვნა არაფერს არ შეცვლის გარდა იმისა, რომ უბრალოდ ეს იქნება რაღაცა მისი დაკმაყოფილება დროებით და პენსიაზე გაშვება, ეს არის რეალობა“, - განაცხადა შარაშიძემ."
07_ge_original_IPN_news.csv,"ცნობისთვის, პარლამენტი დაჩქარებული წესით იხილავს კანონის პროექტს, რომლის საფუძველზეც საქართველოს მთავრობის შემადგენლობაში სამართალდამცავი ორგანოების კოორდინაციის საკითხებში სახელმწიფო მინისტრის თანამდებობის შემოღება ხდება."
07_ge_original_IPN_news.csv,"პროექტის მიხედვით, ახალი სახელმწიფო მინისტრის საქმიანობას მატერიალურ-ტექნიკურად და ორგანიზაციულად მთავრობის ადმინისტრაცია უზრუნველყოფს."
07_ge_original_IPN_news.csv,"მთავრობის საპარლამენტო მდივნის ვახტანგ ბაჩიაშვილის ინფორმაციით, სახელმწიფო მინისტრის უფლებამოსილებები მთავრობის დადგენილებაში დაზუსტდება, სადაც მისი რუტინული თუ სტრატეგიული უფლებამოსილებები გაიწერება."
07_ge_original_IPN_news.csv,სამართალდამცავი ორგანოების კოორდინაციის საკითხებში სახელმწიფო მინისტრის თანამდებობაზე მამუკა მდინარაძე დაინიშნება.
08_ge_original_IPN_news.csv,IPN_news8
08_ge_original_IPN_news.csv,"ე.წ. მცირე ზომის მარნების კლასიფიკაცია იცვლება - მცირე ზომის მარნად იმ ტიპის ღვინის საწარმო განისაზღვრება, რომლის წლიური წარმადობაც 25 000 ლიტრ ღვინოს არ აღემატება (16.04.2026, 16:24)"
08_ge_original_IPN_news.csv,"ე.წ. მცირე ზომის მარნების კლასიფიკაცია იცვლება - მცირე ზომის მარნად იმ ტიპის ღვინის საწარმო განისაზღვრება, რომლის წლიური წარმადობაც 25 000 ლიტრ ღვინოს არ აღემატება."
08_ge_original_IPN_news.csv,"გარდა ამისა, სავალდებულო ხდება საქართველოში წარმოებული დაცული ადგილწარმოშობის დასახელების ალკოჰოლიანი სასმელის, საექსპორტოდ და ადგილობრივ სამომხმარებლო ბაზარზე რეალიზაციისათვის განკუთვნილი ყველა კატეგორიის ღვინის ორგანოლეპტიკური შემოწმება. ეს მოთხოვნა იმ ღვინოზე არ გავრცელდება, რომელიც მცირე ზომის მარანში იქნება წარმოებული."
08_ge_original_IPN_news.csv,"შესაბამისი ცვლილებები “ვაზისა და ღვინის შესახებ“ კანონში ხორციელდება, რომელიც გარემოს დაცვისა და სოფლის მეურნეობის სამინისტრომ მოამზადა. პროექტი პარლამენტს მთავრობამ წარუდგინა."
08_ge_original_IPN_news.csv,"პროექტის თანახმად, სარეალიზაციოდ განკუთვნილი, სერტიფიცირებული ალკოჰოლიანი სასმელის ნიშანდება სავალდებულო იქნება. ნიშანდებას ღვინის სააგენტო, გარემოს დაცვისა და სოფლის მეურნეობის მინისტრის მიერ დადგენილი წესით განახორციელებს."
08_ge_original_IPN_news.csv,"„ვაზისა და ღვინის შესახებ“ მოქმედი კანონის გათვალისწინებით, მცირე ზომის მარანში მოიაზრებოდა მეწარმე, რომელსაც ტრადიციული საოჯახო მარანი აქვს და რომლის წლიური წარმადობა 40 000 ლიტრს არ აღემატება. ცვლილებებით, ეს რაოდენობა 40 000-დან 25 000 ლიტრამდე მცირდება."
08_ge_original_IPN_news.csv,"„ვინაიდან მცირე ზომის მარნის ცნებამ და ჭარბმა წარმადობამ ფაქტიურად მისივე მნიშვნელობა დაკარგა, ამ ტერმინში ცვლილების განხორციელების და მცირე ზომის მარანში წარმოებული ღვინის წარმადობის ოდენობის შემცირების საჭიროება დგება."
08_ge_original_IPN_news.csv,"გასათვალისწინებელია, რომ აღნიშნული ღვინო ორგანოლეპტიკური მახასიათებლებით, გემოვნური თვისებებით საერთო ზეგავლენას ახდენს ქართული ღვინის რეპუტაციაზე, როგორც ადგილობრივ, ასევე საერთაშორისო ბაზრებზე. სწორედ ამ საკითხის რეგულირებისათვის მნიშვნელოვანია სახლის ღვინის ნაცვლად, ახალი კატეგორიის - ბუნებრივი ღვინის დამატება, რომელზეც არ გავრცელდება სავალდებულო ორგანოლეპტიკური შემოწმება მხოლოდ იმ შემთხვევაში თუ წარმოებულია მცირე ზომის მარანში და ამავდროულად, აღნიშნული ღვინის ეტიკეტზე განთავსდება ბუნებრივი ღვინისათვის განკუთვნილი შესაბამისი ნიშანი, რაც მომხმარებლის წინასწარ ინფორმირებას უზრუნველყოფს თავად პროდუქტის შესახებ."
08_ge_original_IPN_news.csv,"ამასთან, მნიშვნელოვანია ქართული ღვინის ხარისხისა და რეპუტაციის შენარჩუნება როგორც ადგილობრივ, ასევე საერთაშორისო ბაზრებზე და შესაბამისად, მომხმარებლისათვის მაღალი ხარისხის პროდუქტის მიწოდების უზრუნველსაყოფად აუცილებელი ხდება, ყველა კატეგორიის ღვინო - როგორც საექსპორტო, ასევე ადგილობრივ ბაზარზე სარეალიზაციოდ განკუთვნილი - ორგანოლეპტიკურ შემოწმებას დაექვემდებაროს."
08_ge_original_IPN_news.csv,"ზემოაღნიშნულიდან გამომდინარე, საკითხის რეგულირებისა და შესაბამისი მექანიზმების დანერგვის მიზნით, მიზანშეწონილია ალკოჰოლიან სასმელზე ნიშანდების შემოღება და ორგანოლეპტიკური შემოწმების ფარგლების გაფართოება”, - განმარტავს გარემოს დაცვისა და სოფლის მეურნეობის სამინისტრო კანონის პროექტზე თანდართულ განმარტებით ბარათში."
09_ge_original_IPN_news.csv,IPN_news9
09_ge_original_IPN_news.csv,"გრიგოლ გეგელია - პაველ ჰერჩინსკის საგარეო საქმეთა სამინისტროში დაბარება არის კიდევ ერთი ნათელი დასტური იმისა, რომ ეს ხელისუფლება ემსახურება ანტიქართულ მიზნებსა და მისწრაფებებს (27.04.2026, 12:12)"
09_ge_original_IPN_news.csv,"ჰერჩინსკის დაბარება არის კიდევ ერთი ნათელი დასტური იმისა, რომ ეს ხელისუფლება ყოველთვის ემსახურება ანტიქართულ მიზნებსა და მისწრაფებებს, - ამის შესახებ „ლელო- ძლიერი საქართველოს“ საგარეო მდივანმა გრიგოლ გეგელიამ ევროკავშირის ელჩის პაველ ჰერჩინსკის დაბარებასთან დაკავშირებით განაცხადა."
09_ge_original_IPN_news.csv,"გეგელიას თქმით, იმ დროს, როდესაც საგარეო უწყების მიერ დაბარებულები არ არიან ირანის და უნგრეთის ელჩები, საქართველოს სტრატეგიული პარტნიორების წარმომადგენლების დაბარება აჩვენებს, რომ „ქართული ოცნების“ ხელისუფლება ქვეყნის სტრატეგიული ინტერესების დაზიანებას ემსახურება."
09_ge_original_IPN_news.csv,"„იმ დროს, როდესაც ირანის ელჩი არ არის დაბარებული და არ არის გამოკითხული იმასთან დაკავშირებით თუ რატომ ემუქრებოდა ქართველ ხალხს ასეთი ენით, იმ დროს, როდესაც უნგრეთის ელჩი არ დაუბარებიათ და არ უკითხავთ რუსეთის ჯაშუში რომ მუშაობდა 4 წლის განმავლობაში საქართველოში, რასთან გვქონდა შეხება, იყო თუ არა უნგრეთი ინფორმირებული და როგორ უნდა აღვიქვათ ეს, რომ უნგრული დიპლომატიური საფარის ქვეშ ამ ქალაქში მუშაობდა, მაღალი ალბათობით, რუსეთის ჯაშუში და ასეთ ვითარებაში ბოჭორიშვილი საკუთარ თავს უფლებას აძლევს, რომ თავს დაესხას ყველა იმ ელჩს, რომელიც არის ამ ქვეყნის სტრატეგიული პარტნიორი სახელმწიფოს წარმომადგენელი. იქნება ეს ილიას სახელმწიფო უნივერსიტეტზე გაკეთებული განცხადების გამო თუ ელემენტარული პროდემოკრატიული განცხადებების გამო, იბარებს საქმის გასარჩევად იმ სახელმწიფოების ელჩებს, რომლებიც არიან ჩვენი ქვეყნის ყველაზე მნიშვნელოვანი სტრატეგიული პარტნიორები. ეს თვალნათლივ ადასტურებს, რომ ე.წ. ხელისუფლება არის საქართველოს მტრული ხელისუფლება, რომელიც ყველაფერს აკეთებს ჩვენი ქვეყნის ეროვნული საშინაო თუ საგარეო პოლიტიკური ინტერესების დასაზიანებლად,“ - განაცხადა გრიგოლ გეგელიამ."
09_ge_original_IPN_news.csv,"შეგახსენებთ, ევროკავშირის ელჩმა საქართველოში პაველ ჰერჩინსკიმ ბრიუსელში, ევროპის საგარეო ქმედებათა სამსახურში, სადაც დოკუმენტური ფოტოგამოფენა „საქართველო ფოკუსში“ გაიხსნა, აღნიშნა, რომ საქართველო სწორ ტრაექტორიაზე აღარ იმყოფება. ელჩის თქმით, „ხელისუფლებამ აირჩია ალტერნატიული, ავტორიტარიზმის მოდელი და საქართველოს ევროკავშირს აშორებს“. „საქართველო გზაგასაყარზე დგას. საქართველოს მომავალი ჯერ არ დაწერილა, მაგრამ ის, რაც მომავალ კვირებსა და თვეებში გადაწყდება, განსაზღვრავს, ეკუთვნის საქართველო ევროპული ქვეყნების ოჯახს, რომელიც დაფუძნებულია დემოკრატიაზე, კანონის უზენაესობასა და ადამიანის უფლებებზე, თუ სამწუხაროდ, თავის ბნელ წარსულს დაუბრუნდება. ჩემი მთავარი გზავნილი ქართველი ხალხის მიმართ არის „ნუ დაკარგავთ იმედის“. ჩვენ არ უნდა დავუშვათ, რომ საქართველო და შესანიშნავი, თბილი, სტუმართმოყვარე ქართველი ხალხი დაბრუნდეს ძალადობის, სამოქალაქო ომის, სიღარიბის, გაჭირვების, კორუფციის ბნელ დროში. ეს არ არის ის მომავალი, რომელსაც ისინი იმსახურებენ.როგორც კი ხელისუფლება გამოთქვამს ჩვენთან თანამშრომლობის სურვილს, ჩვენ ყველაფერს გავაკეთებთ იმისათვის, რომ დავეხმაროთ საქართველოს გახდეს ევროკავშირის წევრი“, - განაცხადა ჰერჩინსკიმ, რომლის ციტატასაც „ნეტგაზეთი“ ავრცელებს."
09_ge_original_IPN_news.csv,"აღნიშნული განცხადების შემდეგ, ელჩი საგარეო უწყებაში დაიბარეს."
10_ge_original_IPN_news.csv,IPN_news10
10_ge_original_IPN_news.csv,IPN_news10a
10_ge_original_IPN_news.csv,"შალვა პაპუაშვილი - ზოგიერთი ევროპელი ბიუროკრატი გეოგრაფიაში ვერ ერკვევა, ჰგონია, რომ საქართველოს შეიძლება თავზე გადაახტე და ევროპა აზიას დააკავშირო - გეოგრაფიასთან ჭიდილი ჯერ არავის მოუგია (06.05.2026, 17:39)"
10_ge_original_IPN_news.csv,"ზოგიერთ ევროპელ ბიუროკრატს ჰგონია, რომ საქართველოს შეიძლება თავზე გადაახტე და ევროპა აზიას ისე დააკავშირო - გეოგრაფიასთან ჭიდილი ჯერ არავის მოუგია! - ამის შესახებ დღეს პარლამენტის თავმჯდომარემ შალვა პაპუაშვილმა განაცხადა."
10_ge_original_IPN_news.csv,"პაპუაშვილის თქმით, “ის ბიუროკრატები, რომლებიც ფიქრობენ, რომ საქართველოს გვერდის ავლით და საქართველოს ვერ დანახვით რაიმეს შეძლებენ, გეოგრაფიასთან კიდევ ერთხელ დამარცხდებიან“."
10_ge_original_IPN_news.csv,"“საუკუნეები ასეა - აბრეშუმის გზამ აქ ტყუილად კი არ გაიარა... გაიარა იმიტომ, რომ მაშინაც, ისევე როგორც ახლა, ეს იყო ყველაზე მოკლე და ყველაზე უსაფრთხო დამაკავშირებელი გზა ევროპასა და აზიას შორის. ზოგიერთი ბიუროკრატი გეოგრაფიაში ვერ ერკვევა. როგორც ამის წინ ერთ-ერთ სიუჟეტში ვნახეთ, მათ შორის საფრანგეთის ევროპის საქმეთა მინისტრმა ირანი რუკაზე ვერ მოძებნა. ასევე ვერ მოძებნიან ხოლმე თუ სად არის საქართველო. ზოგიერთ ევროპელ ბიუროკრატს ჰგონია, რომ საქართველოს შეიძლება თავზე გადაახტე და ევროპა აზიას ისე დააკავშირო - გეოგრაფიასთან ჭიდილი ჯერ არავის მოუგია“, - განაცხადა შალვა პაპუაშვილმა."
10_ge_original_IPN_news.csv,IPN_news10b
10_ge_original_IPN_news.csv,"შალვა პაპუაშვილი - ევროპარლამენტის სახით გვყავს საბჭოთა კავშირის სახალხო დეპუტატთა ყრილობის რეინკარნაცია, ხოლო ჩვენ ვფიქრობთ ევროპულად, როგორც დემოკრატიული ქვეყანა, ჩვენს შორის არის ღირებულებითი უფსკრული (06.05.2026,  17:46)"
10_ge_original_IPN_news.csv,"ევროპარლამენტის სახით ჩვენ გვყავს საბჭოთა კავშირის სახალხო დეპუტატთა ყრილობის რეინკარნაცია. ჩვენს შორის არის ღირებულებითი უფსკრული. საბჭოთა მენტალიტეტის მქონე ადამიანებთან, გორბაჩოვის თანამებრძოლებთან და ფაშისტური განცხადებებით გამორჩეულ ხალხთან ქართველ ხალხს არაფერი საერთო არ აქვს, - ამის შესახებ პარლამენტის თავმჯდომარემ, შალვა პაპუაშვილმა ჟურნალისტებს ევროპარლამენტის საგარეო საქმეთა კომიტეტის მიერ საქართველოს შესახებ მიღებულ ანგარიშზე დასმული კითხვის საპასუხოდ განუცხადა."
10_ge_original_IPN_news.csv,"როგორც პაპუაშვილმა აღნიშნა, ევროპარლამენტთან ქართულ მხარეს სულ უფრო ნაკლები სასაუბრო რჩება."
10_ge_original_IPN_news.csv,"“ჩვენ ვხედავთ, რომ ამ ხალხთან სასაუბრო სულ უფრო ნაკლები და ნაკლები გვრჩება. ჩვენ ვართ ღირებულებით ორ განსხვავებულ პოლუსზე. ევროპარლამენტის სახით ჩვენ გვყავს საბჭოთა კავშირის სახალხო დეპუტატთა ყრილობის რეინკარნაცია, ამ სიტყვის სრული მნიშვნელობით, ყველაფრით - ესთეტიკით, რასა იუკნევიჩიანეს რუსული აქცენტით, აბსოლუტურად ყველაფრით სრული რეინკარნაცია არის უკვე სახალხო დეპუტატთა ყრილობის, ხოლო ჩვენ ვფიქრობთ ევროპულად, ჩვენ ვფიქრობთ, როგორც დემოკრატიული ქვეყანა, ასე რომ, ჩვენს შორის არის ღირებულებითი უფსკრული. ის რაღაც ღირებულებითი აჯაფსანდალი, რომელიც დღეს ევროპარლამენტში ხდება, ამასთან ჩვენ საერთო არაფერი არ გვაქვს და ვერც გვექნება."
10_ge_original_IPN_news.csv,"ევროკავშირის ეს ინსტიტუცია უნდა შეიცვალოს თვისებრივად იმისთვის, რომ საქართველოს პარლამენტსა და საქართველოს შეეძლოს მასთან რაიმე სახის ურთიერთობა. საბჭოთა მენტალიტეტის მქონე ადამიანებთან, გორბაჩოვის თანამებრძოლებთან და ფაშისტური განცხადებებით გამორჩეულ ხალხთან ქართველ ხალხს არაფერი საერთო არ აქვს”, - განაცხადა პაპუაშვილმა."
10_ge_original_IPN_news.csv,IPN_news10c
10_ge_original_IPN_news.csv,"შალვა პაპუაშვილი - ზელენსკის საქართველოს პრემიერ-მინისტრი სანქცირებულთა სიაში ჰყავს შეყვანილი და ახლა მასთან მისვლა და გასაუბრება მოუწია - ეს მეტყველებს, რამდენად მცდარი იყო უკრაინის ხელისუფლების პოლიტიკა ქართველი ხალხის მიმართ (05.05.2026, 14:59)"
10_ge_original_IPN_news.csv,"ვფიქრობ, ინიციატივა, რომელიც გამოიჩინა პრეზიდენტმა ზელენსკიმ, რომ გასაუბრებოდა საქართველოს პრემიერ-მინისტრს, აჩვენებს, რომ ნებისმიერი პოლიტიკა, რომელიც თავშივე არის უსამართლო, განწირულია მარცხისთვის,- ამის შესახებ საქართველოს პარლამენტის თავმჯდომარემ შალვა პაპუაშვილმა განაცხადა."
10_ge_original_IPN_news.csv,"მისი თქმით, უკრაინის პრეზიდენტს საქართველოს პრემიერ-მინისტრი კობახიძე სანქცირებულთა სიაში ჰყავს შეყვანილი და ახლა მასთან მისვლა და გასაუბრება მოუწია."
10_ge_original_IPN_news.csv,"„ვფიქრობ, ეს თავად მეტყველებს იმაზე, თუ რამდენად მცდარი იყო უკრაინის ხელისუფლების პოლიტიკა ქართველი ხალხის მიმართ და იმედს მიჩენს, რომ ეს არის ნიშანი გადააზრებისა, რომ ქართველი ხალხის წინააღმდეგ მოქმედებას შედეგი არ გამოაქვს და ფსონის დადება იმ ძალებზე, რომლებიც ქართველი ხალხის ღალატით არიან ნაკვები, კარგ შედეგს არ მოუტანს. კიდევ ერთხელ, ჩვენ ყოველთვის ვამბობდით და არა მხოლოდ უკრაინასთან მიმართებით, არამედ ყველა იმ ქვეყანასთან და ხელისუფლებასთან მიმართებით, რომელიც საქართველოს მოსახლეობის მიმართ სხვადასხვა სახის უსამართლო პოლიტიკით არის დაკავებული, რომ ჩვენ ვრჩებით ცალმხრივი მეგობრობის ფორმატში, რაც გულისხმობს იმას, რომ ჩვენ ამ ურთიერთობებში ვართ მართლები. ვინც არასწორი ნაბიჯი გადადგა საქართველოსთან დაკავშირებით, საბოლოო ჯამში, იმედია, რომ გააცნობიერებს საკუთარი ნაბიჯის სიმცდარეს. ჩვენ ყოველთვის მზად ვართ, რომ გადავიაზროთ ყველა ეს ურთიერთობა."
10_ge_original_IPN_news.csv,"4 წელზე მეტია უკრაინის ხელისუფლებისგან, სამწუხაროდ, ვხედავთ პოლიტიკას, რომელიც არა თუ ქართველი ხალხის წინააღმდეგ არის მიმართული, უკრაინელის ხალხის ინტერესსაც არ ემსახურება. 4 წელია ვხედავთ, რომ ეს ურთიერთობა სწორედ უკრაინის ხელისუფლების გადაწყვეტილებით არის იმ წერტილზე მისული, სადაც არის. ჩვენ ამ ურთიერთობაში ყოველთვის ხაზს ვუსვამდით, რომ საქართველო და საქართველოს ხელისუფლება ყოველთვის მხარს ვუჭერდით უკრაინელ ხალხს და უკრაინას, არ არსებობს რეზოლუცია რომელსაც ჩვენ მხარი არ დავუჭირეთ. თუკი ვინმეს აქვს ნაბიჯი გადასადგმელი და გამოსასწორებელი, ეს არის უკრაინის ხელისუფლება."
10_ge_original_IPN_news.csv,"როდესაც შენი ქვეყნის და ხალხის გვერდში მდგომ ხელისუფლების წარმომადგენლებს უწესებ სანქციებს, ეს არის ყველაფერი, გარდა მადლიერების გამოხატვისა. რაც შეეხება სხვა ქცევებს, ყველა ჩვენგანი ვიყავით ამ ყველაფრის მომსწრე, ჩვენი თვალით ვნახეთ და ჩვენი ყურით მოვისმინეთ, როდესაც პრეზიდენტმა ზელენსკიმ პირდაპირ მოითხოვა, რომ საქართველოს ხელისუფლებას მებრძოლები დაეორგანიზებინა და გაეშვა უკრაინაში საომრად და ამით ღიად ჩართულიყო, როგორც მხარე, რუსეთ-უკრაინის ომში. ამას ქართულად ჰქვია „ომში ჩათრევა“, არ ვიცი უკრაინულად რას ეძახიან.“- განაცხადა პაპუაშვილმა."
10_ge_original_IPN_news.csv,IPN_news10d
10_ge_original_IPN_news.csv,"შალვა პაპუაშვილი - სიმბოლურია, რომ 9 მაისამდე რამდენიმე დღით ადრე, იუკნევიჩიანე, რომელიც ფაშისტური განცხადებებით გამოირჩევა, რეზოლუციის ავტორია - ევროპარლამენტი თავს აჩენს, როგორც მემკვიდრე საბჭოთა კავშირის სახალხო ყრილობისა (05.05.2026, 14:52)"
10_ge_original_IPN_news.csv,"რამდენიმე დღეში გვექნება კიდევ ერთი აღნიშვნა ფაშიზმზე გამარჯვების დღისა და სიმბოლურია, რომ 9 მაისამდე რამდენიმე დღით ადრე, იუკნევიჩიანე, რომელიც გამოირჩევა ფაშისტური განცხადებებით ქართველი ხალხის მიმართ, ამ რეზოლუციის ავტორია,- ამის შესახებ საქართველოს პარლამენტის თავმჯდომარემ, შალვა პაპუაშვილმა განაცხადა."
10_ge_original_IPN_news.csv,"როგორც პაპუაშვილმა ევროპარლამენტის საგარეო საქმეთა კომიტეტის მიერ საქართველოს შესახებ მიღებულ ანგარიშზე დასმული კითხვის საპასუხოდ აღნიშნა, კიდევ ერთხელ ადასტურებს ევროპარლამენტი, რომ დღითიდღე თავს იმკვიდრებს როგორც „საბჭოთა კავშირის საკავშირო სახალხო დეპუტატთა ყრილობის მემკვიდრე“."
10_ge_original_IPN_news.csv,"„რაც შეეხება ქართველი ხალხის მიმართ მორიგ მტრულ ანგარიშს, თუ რეზოლუციას, რაც მზადდება, ამაში ახალი არაფერია. კიდევ ერთხელ ადასტურებს ევროპარლამენტი, რომ დღითიდღე თავს იმკვიდრებს როგორც საბჭოთა კავშირის საკავშირო სახალხო დეპუტატთა ყრილობის მემკვიდრე. თავს აჩენს, როგორც მემკვიდრე საბჭოთა კავშირის სახალხო ყრილობისა. რაც გასაკვირი არაა იმის გათვალისწინებით, რომ ვხედავთ საბჭოთა მოქალაქეებს ევროპარლამენტის რიგებში, საბჭოთა ნომენკლატურის თუ ელიტის წარმომადგენლებს, რომლებიც ევროპარლამენტში არიან მოკალათებულები. ვგულისხმობ ბალტიის ქვეყნების და აღმოსავლეთ ევროპის ზოგი ქვეყნის წარმომადგენელს. როგორც მოსკოვის საკავშირო ყრილობა იღებდა მტრულ გადაწყვეტილებებს საქართველოსთან დაკავშირებით, ასევე ბრიუსელის საკავშირო პარლამენტი იღებს დღეს ამგვარ მტრულ გადაწყვეტილებებს."
10_ge_original_IPN_news.csv,"ამ რეზოლუციის ანგარიშის ავტორი არის იუკნევიჩიანე, რომელიც გამოირჩევა ფაშისტური განცხადებებით ქართველი ხალხის მიმართ, რაც ნიშანდობლივია. რამდენიმე დღეში გვექნება კიდევ ერთი აღნიშვნა ფაშიზმზე გამარჯვების დღისა და სიმბოლურია, რომ 9 მაისამდე რამდენიმე დღით ადრე, ადამიანი, იუკნევიჩიანე, რომელიც გამოირჩევა ფაშისტური განცხადებებით ქართველი ხალხის მიმართ, ამ რეზოლუციის ავტორია.“,- აღნიშნავს პაპუაშვილი."
10_ge_original_IPN_news.csv,"გარდა ამისა, პაპუაშვილის თქმით, „ბრიუსელი და უცხოური დაფინანსებაა სწორედ ის, ვინც საქართველოში კლავს თავისუფალ მედიას, იმორჩილებს მედიას საკუთარი პროპაგანდისთვის“."
10_ge_original_IPN_news.csv,"რაც შეეხება უვიზო მიმოსვლის გადახედვასთან დაკავშირებულ კითხვას, გრძნობს თუ არა აღნიშნულზე პასუხისმგებლობას „ქართული ოცნება“. პარლამენტის თავმჯდომარის თქმით, „მიხეილ სააკაშვილის ფანკლუბი დაემუქრება ქართველ ხალხს სხვადასხვა ინსტრუმენტებით“."
10_ge_original_IPN_news.csv,"„ევროპარლამენტს რაც შეეხება, მიხეილ სააკაშვილის ფანკლუბი ნუ დაგველაპარაკება ჩვენ რაიმე ღირებულებაზე, რაიმე წესებზე, რაიმე კანონზე, ესენი არიან მიხეილ სააკაშვილის ფანკლუბი და ამით ყველაფერია ნათქვამი."
10_ge_original_IPN_news.csv,"როდესაც ხარ დიქტატორის, მწამებლის, კორუმპირებული ადამიანის ფანკლუბის წევრი, ეს არის განაჩენი."
10_ge_original_IPN_news.csv,"გასაგებია, რომ მიხეილ სააკაშვილის ფანკლუბი დაემუქრება ქართველ ხალხს სხვადასხვა ინსტრუმენტებით. ამაში გასაკვირი არაფერია. როგორც სხვა დროს ცდილობდნენ, რომ დაგვაზიანონ, საბოლოო ჯამში ამას ვერ მიიღებენ. მთავარ რამეს ვერ მიიღებენ, ქართველმა ხალხმა იმოქმედოს მათი პოლიტიკური დღის წესრიგით."
10_ge_original_IPN_news.csv,"არც ქართული ჟურნალისტიკა აინტერესებთ, არც ქართველი ხალხის კარგად ყოფნა, ერთადერთი, რაც იუკნევიჩიანეს და მსგავს აკვიატებული აზრების მქონე ადამიანებს აინტერესებთ, არის რომ საქართველო გამოიყენონ იარაღად რუსეთის წინააღმდეგ. ჩვენ ვართ დანახული, როგორც იარაღი რუსეთის წინააღმდეგ, ისინი სხვა დანიშნულებას ჩვენ ხალხში ვერ ხედავენ“, -განაცხადა შალვა პაპუაშვილმა."
10_ge_original_IPN_news.csv,IPN_news10e
10_ge_original_IPN_news.csv,"შალვა პაპუაშვილი - დღევანდელი მოშლილი საერთაშორისო სისტემა გეოპოლიტიკური დაძაბულობით, ეკონომიკური გაურკვევლობითა და უსაფრთხოების დინამიკის ცვალებადობით ხასიათდება. (07.05.2026, 13:57)"
