Source File,Content,Translated Content
07_ge_Giorgi_Sharashidze.csv,"რაც შეეხება კოორდინატორობას - თავად „ოცნებამ“ შემოიტანა ეს ტერმინი და გუშინ ჩვენი ერთ-ერთი ლიდერი გიგა ფარულავა, იურიდიული კომიტეტის სხდომაზე, როდესაც ფაქტს ამბობდა, რომ კოორდინატორად ნიშნავთო, ისეთი გაღიზიანება მოჰყვა, ლექსიკა და ტონი დაუწუნეს. ეს კოორდინატორი „ოცნების“ მიერ შემოღებული ტერმინია და თუ მათთვის ეს შეურაცხმყოფელია, მაშინ თავად ახსნან საერთოდ საიდან მოიტანეს ეს ტერმინი. ამიტომ, როდესაც ვამბობთ, რომ ეს გენერალ-კოორდინატორის დანიშვნა არაფერს არ შეცვლის გარდა იმისა, რომ უბრალოდ ეს იქნება რაღაცა მისი დაკმაყოფილება დროებით და პენსიაზე გაშვება, ეს არის რეალობა“, - განაცხადა შარაშიძემ.","As for the coordinator role, it was “Dream” itself that introduced this term, and yesterday one of our leaders, Giga Parulava, at the session of the Legal Committee, when he stated the fact that you are appointing someone as a coordinator, it caused such irritation that they criticized his wording and tone. This coordinator is a term introduced by “Dream,” and if it is offensive to them, then they should explain where they even got this term from. Therefore, when we say that this appointment of a general coordinator will change nothing except that it will simply be some kind of temporary appeasement and a sending off into retirement, that is the reality,” Sharashidze said."
07_ge_Giorgi_Sharashidze.csv,"ცნობისთვის, პარლამენტი დაჩქარებული წესით იხილავს კანონის პროექტს, რომლის საფუძველზეც საქართველოს მთავრობის შემადგენლობაში სამართალდამცავი ორგანოების კოორდინაციის საკითხებში სახელმწიფო მინისტრის თანამდებობის შემოღება ხდება.","For your information, Parliament is considering, under an expedited procedure, a draft law on the basis of which the position of State Minister for Coordination of Law Enforcement Agencies is being introduced within the composition of the Government of Georgia."
07_ge_Giorgi_Sharashidze.csv,"პროექტის მიხედვით, ახალი სახელმწიფო მინისტრის საქმიანობას მატერიალურ-ტექნიკურად და ორგანიზაციულად მთავრობის ადმინისტრაცია უზრუნველყოფს.","According to the project, the Government Administration will provide the new State Minister’s activities with material-technical and organizational support."
07_ge_Giorgi_Sharashidze.csv,"მთავრობის საპარლამენტო მდივნის ვახტანგ ბაჩიაშვილის ინფორმაციით, სახელმწიფო მინისტრის უფლებამოსილებები მთავრობის დადგენილებაში დაზუსტდება, სადაც მისი რუტინული თუ სტრატეგიული უფლებამოსილებები გაიწერება.","According to Vakhtang Bachiashvili, the Parliamentary Secretary of the Government, the powers of the State Minister will be specified in a government decree, where his routine and strategic responsibilities will be outlined."
07_ge_Giorgi_Sharashidze.csv,სამართალდამცავი ორგანოების კოორდინაციის საკითხებში სახელმწიფო მინისტრის თანამდებობაზე მამუკა მდინარაძე დაინიშნება.,Mamuka Mdinaradze will be appointed to the position of State Minister for Coordination Issues of Law Enforcement Agencies.
08_ge_Classification_wine.csv,"ე.წ. მცირე ზომის მარნების კლასიფიკაცია იცვლება - მცირე ზომის მარნად იმ ტიპის ღვინის საწარმო განისაზღვრება, რომლის წლიური წარმადობაც 25 000 ლიტრ ღვინოს არ აღემატება (16.04.2026, 16:24)","The classification of the so-called small wineries is changing - a wine production facility of this type is defined as a small winery if its annual production does not exceed 25,000 liters of wine (16.04.2026, 16:24)"
08_ge_Classification_wine.csv,"ე.წ. მცირე ზომის მარნების კლასიფიკაცია იცვლება - მცირე ზომის მარნად იმ ტიპის ღვინის საწარმო განისაზღვრება, რომლის წლიური წარმადობაც 25 000 ლიტრ ღვინოს არ აღემატება.","The classification of the so-called small wineries is changing — a small winery is defined as a type of wine producer whose annual output does not exceed 25,000 liters of wine."
08_ge_Classification_wine.csv,"გარდა ამისა, სავალდებულო ხდება საქართველოში წარმოებული დაცული ადგილწარმოშობის დასახელების ალკოჰოლიანი სასმელის, საექსპორტოდ და ადგილობრივ სამომხმარებლო ბაზარზე რეალიზაციისათვის განკუთვნილი ყველა კატეგორიის ღვინის ორგანოლეპტიკური შემოწმება. ეს მოთხოვნა იმ ღვინოზე არ გავრცელდება, რომელიც მცირე ზომის მარანში იქნება წარმოებული.","In addition, organoleptic inspection becomes mandatory for alcoholic beverages produced in Georgia with a protected designation of origin, as well as for all categories of wine intended for sale on the export and local consumer markets. This requirement will not apply to wine produced in a small winery."
08_ge_Classification_wine.csv,"შესაბამისი ცვლილებები “ვაზისა და ღვინის შესახებ“ კანონში ხორციელდება, რომელიც გარემოს დაცვისა და სოფლის მეურნეობის სამინისტრომ მოამზადა. პროექტი პარლამენტს მთავრობამ წარუდგინა.","The relevant amendments are being made to the “On Vine and Wine” law, which was prepared by the Ministry of Environmental Protection and Agriculture. The government has submitted the draft to Parliament."
08_ge_Classification_wine.csv,"პროექტის თანახმად, სარეალიზაციოდ განკუთვნილი, სერტიფიცირებული ალკოჰოლიანი სასმელის ნიშანდება სავალდებულო იქნება. ნიშანდებას ღვინის სააგენტო, გარემოს დაცვისა და სოფლის მეურნეობის მინისტრის მიერ დადგენილი წესით განახორციელებს.","According to the project, labeling of certified alcoholic beverages intended for sale will be mandatory. The labeling will be carried out by the Wine Agency in accordance with the procedure established by the Minister of Environmental Protection and Agriculture."
08_ge_Classification_wine.csv,"„ვაზისა და ღვინის შესახებ“ მოქმედი კანონის გათვალისწინებით, მცირე ზომის მარანში მოიაზრებოდა მეწარმე, რომელსაც ტრადიციული საოჯახო მარანი აქვს და რომლის წლიური წარმადობა 40 000 ლიტრს არ აღემატება. ცვლილებებით, ეს რაოდენობა 40 000-დან 25 000 ლიტრამდე მცირდება.","“Regarding grapes and wine,” under the current law, a small winery was understood to mean an entrepreneur who has a traditional family winery and whose annual production does not exceed 40,000 liters. Under the amendments, this amount is reduced from 40,000 to 25,000 liters."
08_ge_Classification_wine.csv,"„ვინაიდან მცირე ზომის მარნის ცნებამ და ჭარბმა წარმადობამ ფაქტიურად მისივე მნიშვნელობა დაკარგა, ამ ტერმინში ცვლილების განხორციელების და მცირე ზომის მარანში წარმოებული ღვინის წარმადობის ოდენობის შემცირების საჭიროება დგება.","“Since the concept of a small winery and excess production has, in effect, lost its meaning, there is a need to revise this term and reduce the production volume of wine produced in a small winery."
08_ge_Classification_wine.csv,"გასათვალისწინებელია, რომ აღნიშნული ღვინო ორგანოლეპტიკური მახასიათებლებით, გემოვნური თვისებებით საერთო ზეგავლენას ახდენს ქართული ღვინის რეპუტაციაზე, როგორც ადგილობრივ, ასევე საერთაშორისო ბაზრებზე. სწორედ ამ საკითხის რეგულირებისათვის მნიშვნელოვანია სახლის ღვინის ნაცვლად, ახალი კატეგორიის - ბუნებრივი ღვინის დამატება, რომელზეც არ გავრცელდება სავალდებულო ორგანოლეპტიკური შემოწმება მხოლოდ იმ შემთხვევაში თუ წარმოებულია მცირე ზომის მარანში და ამავდროულად, აღნიშნული ღვინის ეტიკეტზე განთავსდება ბუნებრივი ღვინისათვის განკუთვნილი შესაბამისი ნიშანი, რაც მომხმარებლის წინასწარ ინფორმირებას უზრუნველყოფს თავად პროდუქტის შესახებ.","It should be taken into account that this wine, by its organoleptic characteristics and taste qualities, has an overall impact on the reputation of Georgian wine in both local and international markets. For this very reason, in order to regulate this issue, it is important to introduce a new category—natural wine—instead of home wine, which would not be subject to mandatory organoleptic inspection only if it is produced in a small winery. At the same time, the label of such wine would bear the appropriate mark designated for natural wine, thereby ensuring that consumers are informed in advance about the product itself."
08_ge_Classification_wine.csv,"ამასთან, მნიშვნელოვანია ქართული ღვინის ხარისხისა და რეპუტაციის შენარჩუნება როგორც ადგილობრივ, ასევე საერთაშორისო ბაზრებზე და შესაბამისად, მომხმარებლისათვის მაღალი ხარისხის პროდუქტის მიწოდების უზრუნველსაყოფად აუცილებელი ხდება, ყველა კატეგორიის ღვინო - როგორც საექსპორტო, ასევე ადგილობრივ ბაზარზე სარეალიზაციოდ განკუთვნილი - ორგანოლეპტიკურ შემოწმებას დაექვემდებაროს.","At the same time, it is important to maintain the quality and reputation of Georgian wine in both local and international markets, and accordingly, in order to ensure the delivery of a high-quality product to consumers, it becomes necessary for all categories of wine—both those intended for export and those intended for sale on the local market—to be subjected to organoleptic inspection."
08_ge_Classification_wine.csv,"ზემოაღნიშნულიდან გამომდინარე, საკითხის რეგულირებისა და შესაბამისი მექანიზმების დანერგვის მიზნით, მიზანშეწონილია ალკოჰოლიან სასმელზე ნიშანდების შემოღება და ორგანოლეპტიკური შემოწმების ფარგლების გაფართოება”, - განმარტავს გარემოს დაცვისა და სოფლის მეურნეობის სამინისტრო კანონის პროექტზე თანდართულ განმარტებით ბარათში.","“Based on the above, in order to regulate the issue and introduce the relevant mechanisms, it is advisable to introduce labeling for alcoholic beverages and expand the scope of organoleptic inspection,” explains the Ministry of Environmental Protection and Agriculture in the explanatory note attached to the draft law."
09_ge_Grigol_Gegelia.csv,"გრიგოლ გეგელია - პაველ ჰერჩინსკის საგარეო საქმეთა სამინისტროში დაბარება არის კიდევ ერთი ნათელი დასტური იმისა, რომ ეს ხელისუფლება ემსახურება ანტიქართულ მიზნებსა და მისწრაფებებს (27.04.2026, 12:12)","Grigol Gegelia - Summoning Pawel Herczynski to the Ministry of Foreign Affairs is yet another clear proof that this government serves anti-Georgian goals and aspirations (27.04.2026, 12:12)"
09_ge_Grigol_Gegelia.csv,"ჰერჩინსკის დაბარება არის კიდევ ერთი ნათელი დასტური იმისა, რომ ეს ხელისუფლება ყოველთვის ემსახურება ანტიქართულ მიზნებსა და მისწრაფებებს, - ამის შესახებ „ლელო- ძლიერი საქართველოს“ საგარეო მდივანმა გრიგოლ გეგელიამ ევროკავშირის ელჩის პაველ ჰერჩინსკის დაბარებასთან დაკავშირებით განაცხადა.","The summoning of Herchynski is yet another clear proof that this government always serves anti-Georgian goals and aspirations,"" said Grigol Gegelia, Foreign Secretary of ""Lelo - Strong Georgia,"" regarding the summoning of EU Ambassador Pawel Herchynski."
09_ge_Grigol_Gegelia.csv,"გეგელიას თქმით, იმ დროს, როდესაც საგარეო უწყების მიერ დაბარებულები არ არიან ირანის და უნგრეთის ელჩები, საქართველოს სტრატეგიული პარტნიორების წარმომადგენლების დაბარება აჩვენებს, რომ „ქართული ოცნების“ ხელისუფლება ქვეყნის სტრატეგიული ინტერესების დაზიანებას ემსახურება.","According to Gegelia, at a time when the ambassadors of Iran and Hungary have not been summoned by the Foreign Ministry, summoning representatives of Georgia’s strategic partners shows that the “Georgian Dream” government is serving to damage the country’s strategic interests."
09_ge_Grigol_Gegelia.csv,"„იმ დროს, როდესაც ირანის ელჩი არ არის დაბარებული და არ არის გამოკითხული იმასთან დაკავშირებით თუ რატომ ემუქრებოდა ქართველ ხალხს ასეთი ენით, იმ დროს, როდესაც უნგრეთის ელჩი არ დაუბარებიათ და არ უკითხავთ რუსეთის ჯაშუში რომ მუშაობდა 4 წლის განმავლობაში საქართველოში, რასთან გვქონდა შეხება, იყო თუ არა უნგრეთი ინფორმირებული და როგორ უნდა აღვიქვათ ეს, რომ უნგრული დიპლომატიური საფარის ქვეშ ამ ქალაქში მუშაობდა, მაღალი ალბათობით, რუსეთის ჯაშუში და ასეთ ვითარებაში ბოჭორიშვილი საკუთარ თავს უფლებას აძლევს, რომ თავს დაესხას ყველა იმ ელჩს, რომელიც არის ამ ქვეყნის სტრატეგიული პარტნიორი სახელმწიფოს წარმომადგენელი. იქნება ეს ილიას სახელმწიფო უნივერსიტეტზე გაკეთებული განცხადების გამო თუ ელემენტარული პროდემოკრატიული განცხადებების გამო, იბარებს საქმის გასარჩევად იმ სახელმწიფოების ელჩებს, რომლებიც არიან ჩვენი ქვეყნის ყველაზე მნიშვნელოვანი სტრატეგიული პარტნიორები. ეს თვალნათლივ ადასტურებს, რომ ე.წ. ხელისუფლება არის საქართველოს მტრული ხელისუფლება, რომელიც ყველაფერს აკეთებს ჩვენი ქვეყნის ეროვნული საშინაო თუ საგარეო პოლიტიკური ინტერესების დასაზიანებლად,“ - განაცხადა გრიგოლ გეგელიამ.","“At a time when the Iranian ambassador has not been summoned and questioned about why he was threatening the Georgian people in such language, at a time when the Hungarian ambassador has not been summoned and asked about a Russian spy who worked in Georgia for 4 years, what exactly we were dealing with, whether Hungary was informed, and how we should understand the fact that, under the cover of Hungarian diplomatic protection, a Russian spy was likely operating in this city, Bochorishvili now allows herself to attack all those ambassadors who represent states that are strategic partners of this country. Whether because of a statement made about Ilia State University or because of elementary pro-democratic statements, she summons for clarification the ambassadors of those states that are our country’s most important strategic partners. This clearly confirms that the so-called government is an anti-Georgian government, which is doing everything to damage our country’s national domestic and foreign policy interests,” said Grigol Gegelia."
09_ge_Grigol_Gegelia.csv,"შეგახსენებთ, ევროკავშირის ელჩმა საქართველოში პაველ ჰერჩინსკიმ ბრიუსელში, ევროპის საგარეო ქმედებათა სამსახურში, სადაც დოკუმენტური ფოტოგამოფენა „საქართველო ფოკუსში“ გაიხსნა, აღნიშნა, რომ საქართველო სწორ ტრაექტორიაზე აღარ იმყოფება. ელჩის თქმით, „ხელისუფლებამ აირჩია ალტერნატიული, ავტორიტარიზმის მოდელი და საქართველოს ევროკავშირს აშორებს“. „საქართველო გზაგასაყარზე დგას. საქართველოს მომავალი ჯერ არ დაწერილა, მაგრამ ის, რაც მომავალ კვირებსა და თვეებში გადაწყდება, განსაზღვრავს, ეკუთვნის საქართველო ევროპული ქვეყნების ოჯახს, რომელიც დაფუძნებულია დემოკრატიაზე, კანონის უზენაესობასა და ადამიანის უფლებებზე, თუ სამწუხაროდ, თავის ბნელ წარსულს დაუბრუნდება. ჩემი მთავარი გზავნილი ქართველი ხალხის მიმართ არის „ნუ დაკარგავთ იმედის“. ჩვენ არ უნდა დავუშვათ, რომ საქართველო და შესანიშნავი, თბილი, სტუმართმოყვარე ქართველი ხალხი დაბრუნდეს ძალადობის, სამოქალაქო ომის, სიღარიბის, გაჭირვების, კორუფციის ბნელ დროში. ეს არ არის ის მომავალი, რომელსაც ისინი იმსახურებენ.როგორც კი ხელისუფლება გამოთქვამს ჩვენთან თანამშრომლობის სურვილს, ჩვენ ყველაფერს გავაკეთებთ იმისათვის, რომ დავეხმაროთ საქართველოს გახდეს ევროკავშირის წევრი“, - განაცხადა ჰერჩინსკიმ, რომლის ციტატასაც „ნეტგაზეთი“ ავრცელებს.","Let me remind you that the EU Ambassador to Georgia, Pawel Herczyński, speaking in Brussels at the European External Action Service, where the documentary photo exhibition “Georgia in Focus” was opened, noted that Georgia is no longer on the right trajectory. According to the ambassador, “the government has chosen an alternative model of authoritarianism and is moving Georgia away from the European Union.”

“Georgia stands at a crossroads. Georgia’s future has not yet been written, but what is decided in the coming weeks and months will determine whether Georgia belongs to the family of European countries based on democracy, the rule of law, and human rights, or whether, unfortunately, it returns to its dark past. My main message to the Georgian people is: ‘Do not lose hope.’ We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, and corruption. This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything possible to help Georgia become a member of the European Union,” Herczyński said, as quoted by Netgazeti."
09_ge_Grigol_Gegelia.csv,"აღნიშნული განცხადების შემდეგ, ელჩი საგარეო უწყებაში დაიბარეს.","Following this statement, the ambassador was summoned to the Ministry of Foreign Affairs."
10_ge_Shalva_Papuashvili.csv,"შალვა პაპუაშვილი - ზოგიერთი ევროპელი ბიუროკრატი გეოგრაფიაში ვერ ერკვევა, ჰგონია, რომ საქართველოს შეიძლება თავზე გადაახტე და ევროპა აზიას დააკავშირო - გეოგრაფიასთან ჭიდილი ჯერ არავის მოუგია (06.05.2026, 17:39)","Shalva Papuashvili - Some European bureaucrats do not understand geography; they think that you can jump over Georgia and connect Europe to Asia - no one has ever won a fight against geography yet (06.05.2026, 17:39)"
10_ge_Shalva_Papuashvili.csv,"ზოგიერთ ევროპელ ბიუროკრატს ჰგონია, რომ საქართველოს შეიძლება თავზე გადაახტე და ევროპა აზიას ისე დააკავშირო - გეოგრაფიასთან ჭიდილი ჯერ არავის მოუგია! - ამის შესახებ დღეს პარლამენტის თავმჯდომარემ შალვა პაპუაშვილმა განაცხადა.",Some European bureaucrats think that Georgia can be jumped over and Europe and Asia can be connected that way — but no one has ever won a fight against geography! — Parliament Speaker Shalva Papuashvili said this today.
10_ge_Shalva_Papuashvili.csv,"პაპუაშვილის თქმით, “ის ბიუროკრატები, რომლებიც ფიქრობენ, რომ საქართველოს გვერდის ავლით და საქართველოს ვერ დანახვით რაიმეს შეძლებენ, გეოგრაფიასთან კიდევ ერთხელ დამარცხდებიან“.","According to Papuashvili, “those bureaucrats who think that they can achieve something by bypassing Georgia and not seeing Georgia will once again be defeated by geography.”"
10_ge_Shalva_Papuashvili.csv,"“საუკუნეები ასეა - აბრეშუმის გზამ აქ ტყუილად კი არ გაიარა... გაიარა იმიტომ, რომ მაშინაც, ისევე როგორც ახლა, ეს იყო ყველაზე მოკლე და ყველაზე უსაფრთხო დამაკავშირებელი გზა ევროპასა და აზიას შორის. ზოგიერთი ბიუროკრატი გეოგრაფიაში ვერ ერკვევა. როგორც ამის წინ ერთ-ერთ სიუჟეტში ვნახეთ, მათ შორის საფრანგეთის ევროპის საქმეთა მინისტრმა ირანი რუკაზე ვერ მოძებნა. ასევე ვერ მოძებნიან ხოლმე თუ სად არის საქართველო. ზოგიერთ ევროპელ ბიუროკრატს ჰგონია, რომ საქართველოს შეიძლება თავზე გადაახტე და ევროპა აზიას ისე დააკავშირო - გეოგრაფიასთან ჭიდილი ჯერ არავის მოუგია“, - განაცხადა შალვა პაპუაშვილმა.","“Centuries have been like this — the Silk Road did not pass through here for nothing... It passed because then, just as now, this was the shortest and safest connecting route between Europe and Asia. Some bureaucrats are not well versed in geography. As we saw in one of the previous reports, among them the French Minister for European Affairs could not find Iran on the map. They also sometimes cannot find where Georgia is. Some European bureaucrats think that you can simply leap over Georgia and connect Europe to Asia that way — no one has ever won a fight against geography,” said Shalva Papuashvili."
10_ge_Shalva_Papuashvili.csv,"შალვა პაპუაშვილი - ევროპარლამენტის სახით გვყავს საბჭოთა კავშირის სახალხო დეპუტატთა ყრილობის რეინკარნაცია, ხოლო ჩვენ ვფიქრობთ ევროპულად, როგორც დემოკრატიული ქვეყანა, ჩვენს შორის არის ღირებულებითი უფსკრული (06.05.2026,  17:46)","Shalva Papuashvili - In the form of the European Parliament, we have the reincarnation of the Congress of People's Deputies of the Soviet Union, while we think in a European way, as a democratic country; there is a values gap between us (06.05.2026, 17:46)"
10_ge_Shalva_Papuashvili.csv,"ევროპარლამენტის სახით ჩვენ გვყავს საბჭოთა კავშირის სახალხო დეპუტატთა ყრილობის რეინკარნაცია. ჩვენს შორის არის ღირებულებითი უფსკრული. საბჭოთა მენტალიტეტის მქონე ადამიანებთან, გორბაჩოვის თანამებრძოლებთან და ფაშისტური განცხადებებით გამორჩეულ ხალხთან ქართველ ხალხს არაფერი საერთო არ აქვს, - ამის შესახებ პარლამენტის თავმჯდომარემ, შალვა პაპუაშვილმა ჟურნალისტებს ევროპარლამენტის საგარეო საქმეთა კომიტეტის მიერ საქართველოს შესახებ მიღებულ ანგარიშზე დასმული კითხვის საპასუხოდ განუცხადა.","“In the form of the European Parliament, we have the reincarnation of the Congress of People’s Deputies of the Soviet Union. There is a values gap between us. The Georgian people have nothing in common with people who have a Soviet mentality, with Gorbachev’s associates, and with people distinguished by fascist statements,” Parliament Speaker Shalva Papuashvili told journalists in response to a question about the report on Georgia adopted by the European Parliament’s Foreign Affairs Committee."
10_ge_Shalva_Papuashvili.csv,"როგორც პაპუაშვილმა აღნიშნა, ევროპარლამენტთან ქართულ მხარეს სულ უფრო ნაკლები სასაუბრო რჩება.","As Papuashvili noted, the Georgian side has fewer and fewer people left to talk to in the European Parliament."
10_ge_Shalva_Papuashvili.csv,"“ჩვენ ვხედავთ, რომ ამ ხალხთან სასაუბრო სულ უფრო ნაკლები და ნაკლები გვრჩება. ჩვენ ვართ ღირებულებით ორ განსხვავებულ პოლუსზე. ევროპარლამენტის სახით ჩვენ გვყავს საბჭოთა კავშირის სახალხო დეპუტატთა ყრილობის რეინკარნაცია, ამ სიტყვის სრული მნიშვნელობით, ყველაფრით - ესთეტიკით, რასა იუკნევიჩიანეს რუსული აქცენტით, აბსოლუტურად ყველაფრით სრული რეინკარნაცია არის უკვე სახალხო დეპუტატთა ყრილობის, ხოლო ჩვენ ვფიქრობთ ევროპულად, ჩვენ ვფიქრობთ, როგორც დემოკრატიული ქვეყანა, ასე რომ, ჩვენს შორის არის ღირებულებითი უფსკრული. ის რაღაც ღირებულებითი აჯაფსანდალი, რომელიც დღეს ევროპარლამენტში ხდება, ამასთან ჩვენ საერთო არაფერი არ გვაქვს და ვერც გვექნება.","“We see that there is less and less left to talk about with these people. We are on two different value poles. In the form of the European Parliament, we have a reincarnation of the Congress of People’s Deputies of the Soviet Union, in the full meaning of the word, in every respect — the aesthetics, Rasa Juknevičienė’s Russian accent, absolutely everything is a complete reincarnation of the Congress of People’s Deputies already, whereas we think in European terms, we think as a democratic country, so there is a value gap between us. That kind of value jumble that is happening in the European Parliament today has nothing in common with us, and it never can.”"
10_ge_Shalva_Papuashvili.csv,"ევროკავშირის ეს ინსტიტუცია უნდა შეიცვალოს თვისებრივად იმისთვის, რომ საქართველოს პარლამენტსა და საქართველოს შეეძლოს მასთან რაიმე სახის ურთიერთობა. საბჭოთა მენტალიტეტის მქონე ადამიანებთან, გორბაჩოვის თანამებრძოლებთან და ფაშისტური განცხადებებით გამორჩეულ ხალხთან ქართველ ხალხს არაფერი საერთო არ აქვს”, - განაცხადა პაპუაშვილმა.","“This EU institution must be changed qualitatively in order for the Parliament of Georgia and Georgia to be able to have any kind of relationship with it. The Georgian people have nothing in common with people of Soviet mentality, Gorbachev’s associates, and those distinguished by fascist statements,” Papuashvili said."
10_ge_Shalva_Papuashvili.csv,"შალვა პაპუაშვილი - ზელენსკის საქართველოს პრემიერ-მინისტრი სანქცირებულთა სიაში ჰყავს შეყვანილი და ახლა მასთან მისვლა და გასაუბრება მოუწია - ეს მეტყველებს, რამდენად მცდარი იყო უკრაინის ხელისუფლების პოლიტიკა ქართველი ხალხის მიმართ (05.05.2026, 14:59)","Shalva Papuashvili - Zelensky has included Georgia’s Prime Minister on the sanctions list, and now he had to go and speak with him - this shows how misguided the Ukrainian government’s policy toward the Georgian people was (05.05.2026, 14:59)"
10_ge_Shalva_Papuashvili.csv,"ვფიქრობ, ინიციატივა, რომელიც გამოიჩინა პრეზიდენტმა ზელენსკიმ, რომ გასაუბრებოდა საქართველოს პრემიერ-მინისტრს, აჩვენებს, რომ ნებისმიერი პოლიტიკა, რომელიც თავშივე არის უსამართლო, განწირულია მარცხისთვის,- ამის შესახებ საქართველოს პარლამენტის თავმჯდომარემ შალვა პაპუაშვილმა განაცხადა.","“I think the initiative shown by President Zelensky to speak with the Prime Minister of Georgia shows that any policy that is unjust from the outset is doomed to failure,” said Shalva Papuashvili, Speaker of the Parliament of Georgia."
10_ge_Shalva_Papuashvili.csv,"მისი თქმით, უკრაინის პრეზიდენტს საქართველოს პრემიერ-მინისტრი კობახიძე სანქცირებულთა სიაში ჰყავს შეყვანილი და ახლა მასთან მისვლა და გასაუბრება მოუწია.","According to him, the President of Ukraine has included Georgian Prime Minister Kobakhidze on the sanctions list, and now he had to go to him and speak with him."
10_ge_Shalva_Papuashvili.csv,"„ვფიქრობ, ეს თავად მეტყველებს იმაზე, თუ რამდენად მცდარი იყო უკრაინის ხელისუფლების პოლიტიკა ქართველი ხალხის მიმართ და იმედს მიჩენს, რომ ეს არის ნიშანი გადააზრებისა, რომ ქართველი ხალხის წინააღმდეგ მოქმედებას შედეგი არ გამოაქვს და ფსონის დადება იმ ძალებზე, რომლებიც ქართველი ხალხის ღალატით არიან ნაკვები, კარგ შედეგს არ მოუტანს. კიდევ ერთხელ, ჩვენ ყოველთვის ვამბობდით და არა მხოლოდ უკრაინასთან მიმართებით, არამედ ყველა იმ ქვეყანასთან და ხელისუფლებასთან მიმართებით, რომელიც საქართველოს მოსახლეობის მიმართ სხვადასხვა სახის უსამართლო პოლიტიკით არის დაკავებული, რომ ჩვენ ვრჩებით ცალმხრივი მეგობრობის ფორმატში, რაც გულისხმობს იმას, რომ ჩვენ ამ ურთიერთობებში ვართ მართლები. ვინც არასწორი ნაბიჯი გადადგა საქართველოსთან დაკავშირებით, საბოლოო ჯამში, იმედია, რომ გააცნობიერებს საკუთარი ნაბიჯის სიმცდარეს. ჩვენ ყოველთვის მზად ვართ, რომ გადავიაზროთ ყველა ეს ურთიერთობა.","“I think this itself speaks to how misguided the policy of the Ukrainian authorities toward the Georgian people was, and it gives me hope that this is a sign of reconsideration, that acting against the Georgian people does not produce results, and that betting on forces nourished by betrayal of the Georgian people will not bring good results. Once again, we have always said, and not only with regard to Ukraine, but also with regard to all those countries and governments that are engaged in various kinds of unjust policies toward the population of Georgia, that we remain in a one-sided friendship format, which means that we are the ones who are right in these relations. Whoever took the wrong step regarding Georgia will, in the end, hopefully realize the mistake of that step. We are always ready to reconsider all these relations.”"
10_ge_Shalva_Papuashvili.csv,"4 წელზე მეტია უკრაინის ხელისუფლებისგან, სამწუხაროდ, ვხედავთ პოლიტიკას, რომელიც არა თუ ქართველი ხალხის წინააღმდეგ არის მიმართული, უკრაინელის ხალხის ინტერესსაც არ ემსახურება. 4 წელია ვხედავთ, რომ ეს ურთიერთობა სწორედ უკრაინის ხელისუფლების გადაწყვეტილებით არის იმ წერტილზე მისული, სადაც არის. ჩვენ ამ ურთიერთობაში ყოველთვის ხაზს ვუსვამდით, რომ საქართველო და საქართველოს ხელისუფლება ყოველთვის მხარს ვუჭერდით უკრაინელ ხალხს და უკრაინას, არ არსებობს რეზოლუცია რომელსაც ჩვენ მხარი არ დავუჭირეთ. თუკი ვინმეს აქვს ნაბიჯი გადასადგმელი და გამოსასწორებელი, ეს არის უკრაინის ხელისუფლება.","For more than 4 years, unfortunately, we have been seeing from the authorities of Ukraine a policy that is not only directed against the Georgian people, but also does not serve the interests of the Ukrainian people. For 4 years we have seen that this relationship has reached the point where it is precisely because of the decisions of the Ukrainian authorities. In this relationship, we have always emphasized that Georgia and the Georgian government have always supported the Ukrainian people and Ukraine; there is no resolution that we did not support. If anyone has a step to take and a wrong to correct, it is the Ukrainian authorities."
