Source File,Content,Translated Content
07_trailers_and_semi-trailers.csv,"ინფორმაციას საქართველოს ინფრასტრუქტურის სამინისტროს საავტომობილო გზების დეპარტამენტი ავრცელებს. მათივე ცნობით, დანარჩენი სახის ავტოტრანსპორტის გადაადგილება თავისუფალია.","The information was released by the Roads Department of the Ministry of Infrastructure of Georgia. According to them, the movement of other types of motor transport is free."
08_vehicle_movement.csv,1tv_news8,1tv_news8
08_vehicle_movement.csv,გუდაური (ფოსტა)-კობის მონაკვეთზე ავტოტრანსპორტის მოძრაობა აკრძალულია,Traffic is prohibited on the Gudauri (Posta)-Kobi section
08_vehicle_movement.csv,"09:21, 10.04.2026","09:21, 10.04.2026"
08_vehicle_movement.csv,"გუდაური (ფოსტა)-კობის მონაკვეთზე ავტოტრანსპორტის მოძრაობა აკრძალულია, – ამის შესახებ ინფორმაციას საქართველოს ინფრასტრუქტურის სამინისტროს საავტომობილო გზების დეპარტამენტი ავრცელებს.","The movement of motor vehicles on the Gudauri (Posta)-Kobi section is prohibited, the Roads Department of the Ministry of Infrastructure of Georgia has announced."
08_vehicle_movement.csv,"როგორც საავტომობილო გზების დეპარტამენტის ინფორმაციაშია აღნიშნული, აღნიშნულ მონაკვეთზე ზვავსაშიშროების საფრთხის დონე მაღალია.","As stated in the information of the Roads Department, the avalanche danger level is high on this section."
08_vehicle_movement.csv,"„საქართველოს ინფრასტრუქტურის სამინისტროს საავტომობილო გზების დეპარტამენტის ინფორმაციით, გარემოს ეროვნული სააგენტოს ცნობით, საერთაშორისო მნიშვნელობის მცხეთა-სტეფანწმინდა-ლარსის საავტომობილო გზის გუდაური (ფოსტა)-კობის მონაკვეთზე ზვავსაშიშროების საფრთხის დონე მაღალია, რის გამოც აღნიშნულ მონაკვეთზე დროებით იკრძალება ყველა სახის ავტოტრანსპორტის მოძრაობა.","""According to the Roads Department of the Ministry of Infrastructure of Georgia, and the National Environmental Agency, the avalanche danger level is high on the Gudauri (Posta)-Kobi section of the Mtskheta-Stepantsminda-Larsi highway of international importance, which is why all types of vehicle traffic are temporarily prohibited on this section."""
08_vehicle_movement.csv,"გარემოს ეროვნული სააგენტოს ცნობით, მლეთა-გუდაურის მონაკვეთზე ავტოტრანსპორტის მოძრაობა განხორციელდება გაუჩერებლად გავლის რეჟიმში“, – ნათქვამია ინფორმაციაში.","According to the National Environmental Agency, vehicle traffic on the Mleta-Gudauri section will be carried out in a non-stop mode,” the information says."
09_vespers_of_the_descent.csv,1tv_news9,1tv_news9
09_vespers_of_the_descent.csv,სამების საკათედრო ტაძარში გარდამოხსნის წესი შესრულდა,The rite of conversion was performed at the Trinity Cathedral
09_vespers_of_the_descent.csv,"16:00, 10.04.2026","16:00, 10.04.2026"
09_vespers_of_the_descent.csv,ყოვლადწმინდა სამების საკათედრო ტაძარში გარდამოხსნის ტრადიციული წესი შესრულდა. მსახურება სიმბოლურად ჯვარცმული იესო ქრისტეს დაკრძალვას და დატირებას ასახავს.,The traditional rite of transfiguration was performed at the Cathedral of the Holy Trinity. The service symbolically depicts the burial and mourning of the crucified Jesus Christ.
09_vespers_of_the_descent.csv,"რიტუალი დღეს საპატრიარქო ტახტის მოსაყდრემ, სენაკისა და ჩხოროწყუს მიტროპოლიტმა შიომ (მუჯირი) მღვდელმთავრებთან ერთად ჩაატარა.","The ritual was performed today by the Patriarchal Enthronement, Metropolitan Shio (Mujiri) of Senaki and Chkhorotsku, together with the hierarchs."
09_vespers_of_the_descent.csv,"დღეს წითელი პარასკევია, ვნების კვირეულის ყველაზე მძიმე დღე. მართლმადიდებელი ეკლესია იესო ქრისტეს ჯვარცმას, ჯვრიდან გარდამოხსნასა და დაკრძალვას იხსენებს.","Today is Good Friday, the most solemn day of Holy Week. The Orthodox Church commemorates the crucifixion, removal from the cross, and burial of Jesus Christ."
09_vespers_of_the_descent.csv,"წითელ პარასკევს ტაძრებში წირვა არ აღევლინება, რადგან, სახარების თანახმად, ადამიანთა ცოდვებისგან გამოსახსნელად უფალმა საკუთარი თავი მსხვერპლად შესწირა. მსახურებისას სამეუფო ჟამნი სრულდება, რომლის დროსაც უფლის ვნების შესახებ სახარება იკითხება.","On Good Friday, no services are held in churches, because, according to the Gospel, the Lord offered himself as a sacrifice to redeem people from their sins. During the service, the Holy Hour is completed, during which the Gospel of the Lord's Passion is read."
09_vespers_of_the_descent.csv,"მორწმუნეები ამ დღეს კვერცხებს წითლად ღებავენ, ასევე აცხობენ პასკებს, რადგან, სახარების თანახმად, იესო ქრისტეს ჯვარცმა იუდეველთა პასექის დღესასწაულზე მოხდა.","Believers dye eggs red on this day and also bake Easter cakes, because, according to the Gospel, the crucifixion of Jesus Christ took place on the Jewish holiday of Passover."
10_water_polo.csv,1tv_news10,1tv_news10
10_water_polo.csv,წყალბურთი | საქართველოს ნაკრებმა თურქეთი დაამარცხა და მსოფლიო თასისკენ დიდი ნაბიჯი გადადგა #1TVSPORT,Water polo | Georgian national team defeated Turkey and took a big step towards the World Cup #1TVSPORT
10_water_polo.csv,"13:20, 10.04.2026","13:20, 10.04.2026"
10_water_polo.csv,საქართველოს წყალბურთელთა ნაკრებმა მსოფლიო თასის საკვალიფიკაციო ეტაპის მერვედფინალური მატჩი თურქეთთან გამართა და 19:12 გაიმარჯვა. ეს იყო ღირსეული რევანში ამავე ნაკრებთან ჯგუფურ ეტაპზე დამარცხებისთვის.,The Georgian water polo team played a round of 16 match of the World Cup qualifying round against Turkey and won 19:12. This was a worthy revenge for the defeat against the same team in the group stage.
10_water_polo.csv,"ამ მოგებით ქართველები მეოთხედფინალში გავიდნენ, სადაც მათი მეტოქე მოგვიანებით გაირკვევა (კანადა-უკრაინას შორის გამარჯვებული). მსოფლიო თასზე მოსახვედრად საქართველოს ნაკრებს კიდევ ორი შეხვედრის მოგება სჭირდება – მეოთხედფინალის და ნახევარფინალის. მსოფლიო თასის სუპერფინალის საგზურს ორი ფინალისტი მიიღებს.","With this win, the Georgians advanced to the quarterfinals, where their opponent will be determined later (the winner between Canada and Ukraine). To qualify for the World Cup, the Georgian team needs to win two more matches – the quarterfinals and the semifinals. Two finalists will qualify for the World Cup Super Final."
10_water_polo.csv,წყალბურთში 2026 წლის მსოფლიო თასი 22-26 ივლისს ავსტრალიაში გაიმართება.,The 2026 Water Polo World Cup will be held in Australia from July 22-26.
